cve_ageb,vehicle_rate,total_demand,transit_propensity,transit_demand
0100100012314,0.6871123363197794,17898.32107505803,0.3128876636802206,5600.16386497336
0100100012329,0.5548841893252769,14616.974014861837,0.44511581067472306,6506.2462382365875
0100100012333,0.7270854788877446,16652.3614252639,0.27291452111225545,4544.671243764094
0100100012348,0.45203488372093026,12245.909382153557,0.5479651162790697,6710.331158534725
0100100012352,0.5542725173210161,15200.016957149106,0.4457274826789839,6775.0652949879395
0100100012367,0.4801980198019802,12195.888094862381,0.5198019801980198,6339.446781982921
0100100012371,0.9948586118251928,17834.34400259674,0.005141388174807249,91.69328536039545
0100100012386,0.9928656361474435,44381.43512428186,0.007134363852556502,316.633306475258
0100100012390,1.0,15628.798597218598,0.0,0.0
0100100012403,1.0,30807.961580835137,0.0,0.0
0100100012422,0.7519729425028185,14753.075113238723,0.24802705749718146,3659.161809371498
0100100012456,1.0,2722.6469847721355,0.0,0.0
0100100012460,0.6762225969645869,7946.713821803984,0.32377740303541314,2572.9663638893167
0100100012475,0.8751007252215954,17112.690950636912,0.12489927477840457,2137.362689241517
0100100012494,0.37607655502392345,12060.710430374864,0.6239234449760765,7524.960000578384
0100100012507,0.5043562439496612,13803.12912765002,0.49564375605033884,6841.434766076292
0100100012511,0.7740278796771827,14141.572991787112,0.22597212032281733,3195.601233654021
0100100012526,0.8773388773388774,11744.119803464042,0.12266112266112261,1440.5469197596221
0100100012564,0.6981645139360979,21657.28819406926,0.3018354860639021,6536.938108882903
0100100012579,0.5018450184501845,14304.341803441679,0.4981549815498155,7125.779127175744
0100100012583,0.49897750511247446,13025.569115477683,0.5010224948875255,6526.103135566527
0100100012598,0.6651501364877161,15339.011222962548,0.33484986351228385,5136.2658144224
0100100012600,0.6427046263345195,15795.888670691655,0.3572953736654805,5643.797944973105
0100100012634,0.5402439024390244,10518.831423727672,0.4597560975609756,4836.096886274795
0100100012649,0.7591973244147158,13441.32224246562,0.24080267558528423,3236.7063593897137
0100100012668,0.5121212121212121,14833.047532443956,0.4878787878787879,7236.729250677203
0100100012672,0.8366375892149088,16537.98171942574,0.16336241078509117,2701.6845632051563
0100100012687,0.8681724845995893,27318.43865021771,0.1318275154004107,3601.3218918767507
0100100012691,0.7146739130434783,20274.15875395473,0.28532608695652173,5784.746383601213
0100100012704,0.6075778078484438,25948.683478199186,0.39242219215155616,10182.83925396179
0100100012719,0.6381053751995742,47316.99855250989,0.3618946248004258,17123.767437842856
0100100012723,0.5703851261620186,24493.318145388574,0.42961487383798136,10522.693784904652
0100100012761,0.7684906794948888,17355.028750987643,0.2315093205051112,4017.850913487818
0100100012780,0.6044045676998369,14147.628172131217,0.39559543230016314,5596.737082776216
0100100012795,0.42568807339449544,14873.944221629306,0.5743119266055046,8542.283562146738
0100100012808,0.5704652730950776,19494.720395508328,0.42953472690492245,8373.659401172492
0100100012812,0.501906941266209,15579.827989704107,0.49809305873379095,7760.204177938048
0100100012831,0.6923076923076923,10737.295719122816,0.3076923076923077,3303.783298191636
