cve_ageb,vehicle_rate,total_demand,transit_propensity,transit_demand
1903900011370,0.944,57905.72718673617,0.05600000000000005,3242.7207224572285
1903900011385,0.5838264299802761,37039.005199245716,0.4161735700197239,15414.655023749203
190390001139A,0.5945121951219512,84333.23626669346,0.4054878048780488,34196.09885204339
1903900011402,0.9065420560747663,31181.39598921151,0.09345794392523366,2914.149157870235
1903900011417,1.0,40939.30028562372,0.0,0.0
1903900011421,1.0,40075.54773382206,0.0,0.0
1903900011436,1.0,34130.884530784555,0.0,0.0
1903900011440,1.0,92323.86012932743,0.0,0.0
1903900011455,1.0,91728.2977665623,0.0,0.0
190390001146A,0.6216216216216216,144317.50845304664,0.3783783783783784,54606.6248200717
1903900011474,0.6651982378854625,138723.1970723938,0.3348017621145375,46444.770825999694
1903900011489,0.5985790408525755,81517.90474793634,0.4014209591474245,32722.995511604993
1903900011493,0.49732620320855614,134602.99085149483,0.5026737967914439,67661.39647080489
1903900011506,0.8222222222222222,132529.65080807655,0.1777777777777778,23560.826810324725
1903900011510,0.5555555555555556,53726.22789161983,0.4444444444444444,23878.323507386587
1903900011525,0.5959595959595959,72622.18497038797,0.4040404040404041,29342.296957732517
190390001153A,0.8852459016393442,161287.99059784238,0.11475409836065575,18508.457937457326
1903900011544,0.6875,123596.09207948134,0.3125,38623.77877483792
1903900011559,0.8232931726907631,166267.9788837386,0.17670682730923692,29380.68703166465
1903900011563,0.6555891238670695,126254.90172444323,0.34441087613293053,43483.561318992535
1903900011578,0.8590604026845637,95759.76556772755,0.14093959731543626,13496.342798136098
1903900011582,0.5575657894736842,107551.13065569264,0.4424342105263158,47584.29958286402
190390001160A,0.6750972762645915,55372.454466916235,0.3249027237354085,17990.66127621597
1903900011614,0.7452830188679245,56084.88521060225,0.2547169811320755,14285.772647983596
1903900011629,1.0,362195.3257154493,0.0,0.0
1903900011633,0.9509433962264151,111498.57573564623,0.049056603773584895,5469.741451182644
1903900011648,0.9181818181818182,68439.61260872002,0.08181818181818179,5599.604667986182
1903900011652,0.9076923076923077,143791.00158974796,0.09230769230769231,13273.01553136135
1903900011667,0.6531365313653137,113799.59766074718,0.3468634686346863,39472.9231738385
1903900011671,0.5910931174089069,204732.13474639802,0.4089068825910931,83716.37898536923
1903900011686,0.5625,433605.108875077,0.4375,189702.23513284617
1903900011690,0.8064516129032258,297215.94064391643,0.19354838709677424,57525.66593108061
1903900011703,0.6463576158940397,76351.26663306869,0.3536423841059603,27001.043961628267
1903900011722,1.0,190147.71571889604,0.0,0.0
1903900011737,1.0,130003.7866045079,0.0,0.0
1903900011741,1.0,414751.31940602534,0.0,0.0
1903900011756,0.6935483870967742,52574.87376544826,0.30645161290322576,16111.65486360511
1903900011760,0.5921985815602837,79950.05120672069,0.4078014184397163,32603.744286428646
1903900011775,0.6540948275862069,61258.32195104413,0.34590517241379315,21189.570416255567
190390001178A,0.8191653786707882,23310.58733783853,0.1808346213292118,4215.3612341995495
1903900011794,0.6571428571428571,40774.508429308655,0.34285714285714286,13979.831461477253
1903900011807,0.9058823529411765,81050.36250293383,0.09411764705882353,7628.2694120408305
1903900011811,0.8497854077253219,68007.7302237901,0.15021459227467815,10215.753467092936
1903900011826,1.0,319340.0140623429,0.0,0.0
1903900011830,1.0,29765.133038602173,0.0,0.0
1903900011845,1.0,281931.1189235793,0.0,0.0
190390001185A,0.5679542203147353,68207.12371816956,0.4320457796852647,29468.599946905877
1903900011879,0.4185639229422067,32347.283317030495,0.5814360770577933,18807.877515331216
1903900011883,0.417890520694259,31624.842885594924,0.582109479305741,18409.120825259528
1903900011898,0.49319213313161875,33651.63057111526,0.5068078668683813,17054.911106389733
1903900011900,0.4319371727748691,75484.02740862918,0.5680628272251309,42879.67002008516
1903900011915,0.5828877005347594,65230.26185065308,0.41711229946524064,27208.34451524567
190390001192A,1.0,31236.819012717184,0.0,0.0
1903900011934,0.8537360890302067,101964.95047138302,0.1462639109697933,14913.79243778575
1903900011953,0.3668582375478927,34986.89771431503,0.6331417624521073,22151.666081573025
1903900011968,0.4330357142857143,19860.660900839954,0.5669642857142857,11260.285421458366
1903900011972,0.42042042042042044,27305.09818701874,0.5795795795795795,15825.47732761146
1903900011987,0.5171428571428571,30746.3284405469,0.4828571428571429,14846.084304149788
1903900011991,0.6149732620320856,41923.90991970785,0.3850267379679144,16141.8262792458
1903900012006,1.0,61938.354559317115,0.0,0.0
1903900012010,1.0,125641.51323266432,0.0,0.0
1903900012025,1.0,107437.7103597617,0.0,0.0
1903900012044,0.7332089552238806,15513.55477497384,0.26679104477611937,4138.877486606826
1903900012063,1.0,26217.14177555097,0.0,0.0
1903900012078,0.8526645768025078,24097.996347221888,0.14733542319749215,3550.488490029557
1903900012082,1.0,49662.79828939751,0.0,0.0
1903900012097,0.9819277108433735,61314.5091135155,0.01807228915662651,1108.0935381960635
190390001210A,1.0,89493.48421353007,0.0,0.0
1903900012114,1.0,41943.71190835205,0.0,0.0
1903900012129,0.6502793296089385,52857.36569162945,0.34972067039106147,18485.313364782145
1903900012133,0.3635135135135135,33461.89807471541,0.6364864864864865,21298.04593674454
1903900012152,0.8626062322946175,33799.073657438275,0.13739376770538247,4643.782074747186
1903900012167,0.9237029501525941,33793.35885336867,0.07629704984740593,2578.3335849467458
1903900012186,0.8643067846607669,95449.08525214973,0.13569321533923306,12951.793279052768
1903900012190,1.0,36734.172575738354,0.0,0.0
1903900012203,1.0,47589.88785068544,0.0,0.0
1903900012218,1.0,34070.94137667628,0.0,0.0
1903900012222,0.5231259968102073,27425.653621155994,0.4768740031897927,13078.581232417293
1903900012241,1.0,63339.13101561728,0.0,0.0
1903900012256,0.7583056478405316,62819.72666243429,0.24169435215946844,15183.173138511942
1903900012260,0.9102870813397129,29754.761455827836,0.08971291866028708,2669.3864942429277
1903900012275,1.0,35805.82947489638,0.0,0.0
190390001228A,1.0,22631.920977002286,0.0,0.0
1903900012294,1.0,46377.48360290516,0.0,0.0
1903900012307,1.0,71973.75460286574,0.0,0.0
1903900012345,1.0,35273.36403062384,0.0,0.0
190390001235A,1.0,30683.536516554217,0.0,0.0
1903900012364,1.0,21497.09329519092,0.0,0.0
1903900012383,0.5428571428571428,38725.41186353905,0.4571428571428572,17703.045423332136
1903900012398,0.43945658594211456,68177.31817751596,0.5605434140578854,38216.34669253553
1903900012400,0.46261682242990654,43240.23909633329,0.5373831775700935,23236.57708447817
1903900012453,0.554320987654321,18777.685882055604,0.44567901234567897,8368.820498051942
