route_id,route_short_name,route_long_name,route_km,n_stops,straight_line_km,detour_ratio,connects_to_existing,n_served_agebs,f1_demand_gain,f2_route_km,f3_equity,composite_score,total_score,pareto_rank,feasible,flag,overlap_route_id
18768791,Xinantécatl,Xinantécatl : Centro Cultural → San Marcos Yachihuacaltepec,17.66734195990835,490,8.821747580036162,2.003,True,27,0.0031181926981290508,17.66734195990835,0.15995519858278387,0.1458791426779221,0.1458791426779221,17,False,Redundant,18768725
18768803,Xinantécatl,Xinantécatl : Cacalomacan → Puente Pilares,17.07190716096833,395,13.01487089351403,1.312,True,18,0.0027268668173506946,17.07190716096833,0.16554813538787197,0.15184800765624928,0.15184800765624928,15,False,Low demand,
18768813,Xinantécatl,Xinantécatl : Puente Pilares → Cacalomacan,18.32250559764436,408,12.958491870259785,1.414,True,19,0.004027127116246125,18.32250559764436,0.16767600803428975,0.14325858247778225,0.14325858247778225,16,False,Low demand,
18768818,Xinantécatl,Xinantécatl : San Cristóbal Tecolit → Pilares,18.812880982083993,416,15.880964137016115,1.185,True,20,0.007297872040761366,18.812880982083993,0.16234880074451472,0.14111106404285675,0.14111106404285675,11,False,Low demand,
18768823,Xinantécatl,Xinantécatl : Pilares → San Cristóbal Tecolit,18.56401988765203,386,15.816924092475807,1.174,True,19,0.00896452808564724,18.56401988765203,0.18758029072509927,0.1511594350364885,0.1511594350364885,9,False,Low demand,
18768889,Xinantécatl,Xinantécatl : Santa Cruz Cuauhtenco – Calixtlahuaca → Toluca Centro,22.468349182491416,509,11.25795489729685,1.996,True,28,0.0064907732455503075,22.468349182491416,0.17284536412155757,0.11246587108851125,0.11246587108851125,13,False,Indirect,
18768918,Xinantécatl,Xinantécatl : Toluca Centro → Santa Cruz Cuauhtenco – Calixtlahuaca,25.57478589204914,629,11.942918477425808,2.141,True,29,0.006497666031751185,25.57478589204914,0.17517678669773437,0.08716864693910861,0.08716864693910861,16,False,Redundant,18768889
18769524,Xinantécatl,Xinantécatl : San Juan De Las Huertas → Puerta Tollotzin,20.44608335439692,480,16.450189933524502,1.243,True,21,0.007240862687947979,20.44608335439692,0.1714338842994274,0.1297153058094972,0.1297153058094972,11,False,Redundant,18768818
18769527,Xinantécatl,Xinantécatl : Puerta Tollotzin → San Juan De Las Huertas,19.829657415245865,410,15.396273194029316,1.288,True,22,0.006990900825844259,19.829657415245865,0.19484991293585646,0.1404562339327595,0.1404562339327595,11,False,Redundant,18768823
18769548,Xinantécatl,Xinantécatl : San Pedro Tejalpa → Toluca,29.7884178415378,737,20.505479305019893,1.453,True,27,0.0070093616611635575,29.7884178415378,0.17378175419009437,0.05221798486253881,0.05221798486253881,17,False,Redundant,18769524
18769577,Xinantécatl,Xinantécatl : Toluca → San Pedro Tejalpa,29.76744029159877,742,20.505479305019893,1.452,True,28,0.006887393321110571,29.76744029159877,0.1841368440794659,0.05485960191098731,0.05485960191098731,16,False,Redundant,18769527
18769578,Xinantécatl,Xinantécatl : Puente Pilares por Torres → San Cristóbal Tecolit – Terminal,19.914788785610035,421,15.817803400811272,1.259,True,36,0.002943641912493198,19.914788785610035,0.13193218631033277,0.11997011527665942,0.11997011527665942,19,False,Low demand,
18769580,Cuatro Caminos,Cuatro Caminos : Terminal Toluca → Zacamulpa,33.14399355528536,792,24.52902040885947,1.351,True,21,0.013396179139999059,33.14399355528536,0.14562907305534734,0.049803447403835896,0.049803447403835896,14,False,Redundant,18794052
18769581,Xinantécatl,Xinantécatl : San Francisco Tlalcilalcalpan → Puente Pilares,24.433764707691672,546,21.972452676593175,1.112,True,25,0.00721184881591775,24.433764707691672,0.18888716759646798,0.10081893481760414,0.10081893481760414,12,False,Redundant,18768818
18769588,Xinantécatl,Xinantécatl : Calixtlahuaca → San Juan de Las Huertas,27.150243153766294,675,14.085003028309135,1.928,True,29,0.00645705788562847,27.150243153766294,0.2055207765956783,0.08158522575316227,0.08158522575316227,12,False,Redundant,18840584
18769589,Xinantécatl,Xinantécatl : Puente Pilares → San Francisco Tlalcilalcalpan,24.71042766572935,520,21.941403662905742,1.126,True,22,0.007263270399399924,24.71042766572935,0.2054595897655228,0.10270793729303604,0.10270793729303604,11,False,Redundant,18768823
18769593,Xinantécatl,Xinantécatl : San Cristóbal Tecolit – Terminal → Puente Pilares por Torres,25.4934919237368,598,15.807992765442874,1.613,True,35,0.00610503070132642,25.4934919237368,0.12901724556720567,0.07591357606198781,0.07591357606198781,17,False,Indirect,
18769626,Xinantécatl,Xinantécatl : Santa Cruz Cuauhtenco → Puente Pilares,20.26286198146353,375,14.469386910816104,1.4,True,32,0.002609005544473038,20.26286198146353,0.14477321898718906,0.11994512711240754,0.11994512711240754,20,False,Redundant,18769641
18769629,Xinantécatl,Xinantécatl : Toluca Centro → Cacalomacan,19.671394948141277,526,10.182799346759051,1.932,True,27,0.00659953694557029,19.671394948141277,0.17529356574611388,0.13649463714758814,0.13649463714758814,11,False,Redundant,18769698
18769641,Xinantécatl,Xinantécatl : Puente Pilares → Santa Cruz Cuauhtenco,19.459992941571336,389,14.49831232842434,1.342,True,32,0.0026720437438484284,19.459992941571336,0.1585946614168831,0.1301541012516414,0.1301541012516414,19,False,Low demand,
18769647,Xinantécatl,Xinantécatl : San Juan de Las Huertas → Calixtlahuaca,26.8167872671502,695,14.143385456771215,1.896,True,28,0.003614461659658345,26.8167872671502,0.19702859123259087,0.07939838224155438,0.07939838224155438,16,False,Redundant,18840584
18769649,Xinantécatl,Xinantécatl : Zinacantepec → Central de Abasto por Boulevard Miguel Alemán,35.590734840924696,733,22.32815404367903,1.594,True,29,0.011690429723958253,35.590734840924696,0.1880357239379561,0.05869936070844728,0.05869936070844728,11,False,Redundant,18768818
18769664,Xinantécatl,Xinantécatl : Acahualco → Puente Pilares por Las Torres,31.992291395750446,763,19.399212586576407,1.649,True,40,0.006557517778505847,31.992291395750446,0.1553525786634577,0.04539566244437027,0.04539566244437027,18,False,Redundant,18769578
