cve_ageb,n_boarding_stops,accessibility_score,accessibility_n
1412000014342,10,503470.0,0.9815654601253232
1404400010312,0,0.0,0.0
1404400010327,0,0.0,0.0
1404400010098,0,0.0,0.0
1404400010079,0,0.0,0.0
1412000015694,7,141385.0,0.8866158680436508
1404400010083,0,0.0,0.0
1404400050261,0,0.0,0.0
1404400020187,0,0.0,0.0
1404400020350,0,0.0,0.0
1404400100238,0,0.0,0.0
1404400010365,0,0.0,0.0
1404400020153,0,0.0,0.0
1404400020134,0,0.0,0.0
1404400010295,0,0.0,0.0
1404400050257,0,0.0,0.0
1404401700219,0,0.0,0.0
1404401700384,0,0.0,0.0
1404400540416,0,0.0,0.0
1404400540435,0,0.0,0.0
1404400540420,0,0.0,0.0
1404401700399,0,0.0,0.0
1404400540401,0,0.0,0.0
1405100010088,0,0.0,0.0
1405100010139,0,0.0,0.0
1405100010069,5,8075.0,0.6726036692850811
1405100010124,0,0.0,0.0
1405100010177,0,0.0,0.0
1405100010105,4,8075.0,0.6726036692850811
1405100010092,0,0.0,0.0
1405100010143,0,0.0,0.0
1405100010162,0,0.0,0.0
1405100010158,0,0.0,0.0
1405100010054,3,8075.0,0.6726036692850811
1405100010073,0,0.0,0.0
1405100020196,0,0.0,0.0
1405100020181,0,0.0,0.0
1405100020209,0,0.0,0.0
1405100020213,0,0.0,0.0
1407000130350,0,0.0,0.0
1407000140473,7,2090.0,0.5715818014896312
1407000200261,2,14240.0,0.7150105471685798
1407000010030,8,7915.0,0.6711076403266906
1407000210755,0,0.0,0.0
1407000641293,0,0.0,0.0
1407000130435,0,0.0,0.0
1407000141077,0,0.0,0.0
1407000140774,0,0.0,0.0
1407000430651,0,0.0,0.0
1407000140609,4,2030.0,0.5694051833443956
1407000130416,2,113115.0,0.8699380685514071
1407000430986,0,0.0,0.0
1407000010929,5,7775.0,0.6697735981308169
1407000201382,2,21245.0,0.7449184213518083
1407000130420,0,0.0,0.0
1407000211151,0,0.0,0.0
1407000011289,6,6790.0,0.6596476048038754
1412000013005,4,445815.0,0.9724729748505517
1407000131452,0,0.0,0.0
1407000130327,1,161160.0,0.8964029123505718
1407000010045,11,7775.0,0.6697735981308169
1407000430666,0,0.0,0.0
1407000430971,0,0.0,0.0
1407000200257,1,11680.0,0.7001956829371365
1407000011240,0,0.0,0.0
1407000140844,5,65170.0,0.8287146041154605
1407000430647,1,12265.0,0.7038491018532949
1407000201255,0,0.0,0.0
1407000201221,0,0.0,0.0
1407001111325,13,14415.0,0.715923652819873
1407000431024,3,23665.0,0.7529830080801507
1407000011043,6,14415.0,0.715923652819873
1407000130365,0,0.0,0.0
1407000430505,0,0.0,0.0
1407000431147,0,0.0,0.0
1407000140558,0,0.0,0.0
1407000130596,0,0.0,0.0
1407000200204,0,0.0,0.0
1407000130083,2,104070.0,0.8637074047068022
1407000131429,3,173270.0,0.9018196094338228
1407000140488,0,0.0,0.0
1407000131471,15,224790.0,0.9212811060632797
1407001111310,8,8915.0,0.6800013783649314
1407000010098,3,7775.0,0.6697735981308169
1407000131486,3,126710.0,0.8784231355855593
1407000130238,0,0.0,0.0
1407000430990,0,0.0,0.0
