route_id,route_short_name,route_long_name,route_km,n_stops,straight_line_km,detour_ratio,connects_to_existing,n_served_agebs,f1_demand_gain,f2_route_km,f3_equity,composite_score,total_score,pareto_rank,feasible,flag,overlap_route_id
C112,C112,Troncal C112 - 176D,32.702295847394915,65,22.879859632625113,1.429,True,35,0.06520712675289066,32.702295847394915,0.5395953238984688,0.20010595772750783,0.20010595772750783,2,False,Low demand,
C113-V1,C113-V1,"Troncal C113-V1 - 623A ""Chulavista - Valle Dorado""",19.910313147551054,96,13.16349552925087,1.513,True,31,0.017415160293670066,19.910313147551054,0.5638471348480103,0.24245766777608052,0.24245766777608052,4,False,Indirect,
C113-V2,C113-V2,"Troncal C113-V2 - 623A ""Aqua""",20.190270249023932,101,13.16349552925087,1.534,True,26,0.022313384991990724,20.190270249023932,0.5853476886376309,0.25039805507619906,0.25039805507619906,2,False,Indirect,
C114-V1,C114-V1,"Troncal C114-V1 - 181 ""8 de Julio""",20.165565334905097,61,13.609463743399994,1.482,True,23,0.020834533767496104,20.165565334905097,0.5980602753073755,0.2523032248034642,0.2523032248034642,2,True,Redundant,C114-V2
C114-V2,C114-V2,"Troncal C114-V2 - 181 ""Clinica 180""",17.94778827590485,48,13.609463743399994,1.319,True,19,0.02410341147152421,17.94778827590485,0.6017517108175918,0.2749764368767151,0.2749764368767151,1,True,Low demand,
C115,C115,"Troncal C115 - 623 ""Santa Cruz del Valle""",21.424506173235716,122,12.789004039827406,1.675,True,44,0.02853803361403235,21.424506173235716,0.5347840182117891,0.23369648672334864,0.23369648672334864,5,False,Indirect,
C116-A,C116-A,"Troncal C116-A - 01A ""El Salto""",31.32869779025158,109,17.96449527971572,1.744,True,44,0.07088785695203946,31.32869779025158,0.5128539043301034,0.1991013330345653,0.1991013330345653,2,False,Indirect,
C116-B,C116-B,"Troncal C116-B - 01B ""El Salto""",29.996398644432382,115,17.96449527971572,1.67,True,42,0.04554053346303737,29.996398644432382,0.5368125146936725,0.17977367343285233,0.17977367343285233,2,False,Indirect,
C117,C117,"Troncal C117 - 78 ""Valle de los Molinos""",30.616111359891224,136,19.862508285402097,1.541,True,45,0.015391220311366196,30.616111359891224,0.5628924319401996,0.15611432829641608,0.15611432829641608,5,False,Indirect,
C118,C118,Troncal C118 - 62,21.587747915432672,129,15.165415545116822,1.423,True,38,0.0023011159982022082,21.587747915432672,0.5630509469678525,0.21316595344489306,0.21316595344489306,5,False,Low demand,
