cve_ageb,POBTOT,POB0_14,POB15_64,POB65_MAS,P_15A17,P_18A24,VPH_AUTOM,VIVPAR_HAB
141200001290A,3999,513,2976,510,159,530,1280,1226
1412000012914,4245,478,3148,619,130,663,1492,1470
1412000012929,6246,1269,4088,889,286,714,876,1449
1412000012933,2712,479,1905,326,108,294,596,838
1412000012948,3793,501,2788,439,118,540,1120,893
1412000012952,2420,259,1662,499,55,249,701,814
1412000012967,3309,406,2418,485,93,376,1038,1146
1412000012971,3307,511,2408,382,114,377,934,949
1412000012986,4412,763,3101,548,159,473,966,1338
1412000012990,4047,651,2659,737,139,412,662,886
1412000013005,1872,266,1321,285,65,192,563,548
141200001301A,2727,308,1829,590,65,260,893,816
1412000013039,4420,1274,2821,325,269,523,421,969
1412000013043,3491,846,2255,389,172,387,407,807
1412000013058,2814,543,2012,259,114,328,487,881
1412000013062,4486,993,3105,385,197,510,918,1383
1412000013077,4214,914,2891,409,192,494,763,1225
1412000013081,1972,230,1337,405,76,238,565,653
1412000013096,3270,532,2386,351,105,365,844,1134
1412000013113,4211,1199,2706,306,256,547,361,913
1412000013128,4736,880,3387,469,172,541,1043,1445
1412000013132,3527,631,2379,516,144,460,624,852
1412000013147,4504,610,3388,506,174,514,1336,1403
1412000013151,3564,475,2790,299,155,453,1102,1080
1412000013166,3729,652,2656,421,92,379,1206,1073
1412000013170,4299,520,2836,943,121,367,1403,1218
1412000013185,3933,752,2836,345,152,466,802,1208
141200001319A,5942,1098,4380,464,249,711,1294,1835
1412000013202,1922,219,1463,240,57,230,614,722
1412000013217,5413,693,4173,541,131,654,1623,2047
1412000013236,6797,1324,4625,848,264,745,1294,1779
141200001326A,10568,2362,7790,416,459,1416,2343,2948
1412000013274,5573,949,4253,371,263,857,1300,1671
1412000013289,1381,209,995,177,57,218,378,298
1412000013293,3320,243,1088,113,74,223,388,396
1412000013306,3069,513,2210,346,126,448,927,868
1412000013310,2256,528,1513,215,119,267,328,538
1412000013325,3286,747,2264,275,163,451,452,777
1412000013378,2894,639,2121,134,161,387,544,753
1412000013382,4448,931,3284,233,240,597,1175,1105
1412000013397,10572,2150,7960,462,591,1615,2370,3035
141200001340A,2488,556,1774,158,116,324,412,644
1412000013414,2065,508,1439,118,115,284,312,500
1412000013429,773,128,602,43,39,133,203,205
1412000013433,2452,511,1842,99,116,335,449,765
1412000013448,797,133,620,44,36,118,225,245
1412000013452,1286,220,980,86,53,221,345,356
1412000013486,581,150,406,25,33,82,91,134
1412000013490,2180,445,886,65,80,195,168,327
1412000013503,3119,767,2171,179,166,428,414,633
1412000013518,2266,532,1568,166,138,297,290,480
1412000013556,4675,1179,3255,241,226,673,547,962
1412000013560,4834,1302,3258,271,244,640,550,1016
1412000013575,7011,1308,5014,685,279,927,1881,1572
1412000013594,971,235,686,50,53,141,155,235
1412000013607,123,23,96,4,8,12,14,30
1412000013611,865,267,562,36,44,120,102,193
1412000013626,421,154,255,12,21,67,44,83
1412000013630,394,125,254,15,25,48,36,83
1412000013645,1039,141,794,104,30,129,380,378
141200001365A,1135,345,735,55,69,132,111,237
1412000013664,2,*,*,*,*,*,*,*
1412000013679,291,93,187,11,18,42,38,65
1412000013683,1015,241,712,62,43,123,88,319
1412000013698,1324,317,943,64,58,170,285,332
1412000013700,507,113,365,29,24,79,93,122
1412000013715,131,44,81,5,8,13,13,12
141200001372A,2459,675,1629,155,143,332,271,487
1412000013734,3534,1059,2290,185,234,454,311,603
1412000013768,33,0,0,0,0,0,0,0
1412000013772,5023,1069,3792,162,217,740,1114,1581
1412000013787,4324,1277,2838,205,290,533,331,811
1412000013791,2905,861,1907,134,192,432,255,552
1412000013804,2843,480,1150,95,104,239,154,461
1412000013819,3005,906,1887,210,190,410,257,556
1412000013857,262,0,0,0,0,0,0,0
1412000013861,2013,239,466,28,46,107,80,163
1412000013876,179,0,0,0,0,0,0,0
1412000013950,314,59,239,16,19,50,61,88
1412000013965,799,182,587,30,32,104,257,234
141200001397A,112,21,85,6,7,4,33,36
1412000013984,2959,428,2274,257,127,487,858,676
1412000014041,0,0,0,0,0,0,0,0
1412000014060,6420,1231,4903,286,298,907,1630,1920
1412000014075,4062,903,2994,165,198,618,821,1221
141200001408A,1824,382,1382,60,117,309,302,530
1412000014094,694,158,503,27,42,103,154,161
1412000014107,1106,291,778,37,77,161,192,263
1412000014111,1243,257,513,28,54,132,67,179
1412000014126,896,196,388,27,37,85,65,140
1412000014130,198,65,125,8,22,23,16,35
1412000014183,2995,430,2136,429,98,369,843,889
1412000014198,1676,230,1193,253,59,176,545,435
1412000014200,2770,445,1934,391,106,348,658,735
1412000014215,2444,407,1707,330,109,293,635,732
141200001422A,4402,922,3012,468,230,587,639,1120
1412000014234,3841,794,2559,485,166,409,544,967
1412000014249,4127,868,2804,455,199,516,564,1021
1412000014253,2110,354,1424,324,75,236,438,609
1412000014268,4051,1180,2633,237,232,471,388,885
1412000014272,3206,851,2135,200,160,401,281,615
1412000014287,3725,983,2366,230,220,460,358,510
1412000014291,2834,833,1868,133,156,386,278,620
1412000014304,2353,602,1610,141,120,310,289,452
1412000014319,2749,733,1836,176,141,343,256,626
1412000014323,3372,952,2223,197,194,404,325,772
1412000014338,4064,1137,2625,301,219,488,333,889
1412000014342,2326,426,1636,264,102,272,480,645
1412000014357,1597,185,1160,251,52,158,539,566
1412000014361,1833,159,1245,423,40,167,637,654
1412000014376,1374,160,949,265,37,139,416,453
1412000014380,3619,446,2386,787,111,391,1001,1108
1412000014395,2787,370,1902,515,91,252,791,869
1412000014408,2850,318,2090,442,77,314,856,807
1412000014412,1802,197,1394,211,51,180,558,530
1412000014427,2429,570,1627,231,99,283,345,545
1412000014431,2657,502,1871,284,101,313,537,748
1412000014446,2587,496,1816,275,86,230,695,740
1412000014450,2927,490,2195,234,112,277,878,921
1412000014465,2868,260,2046,561,62,304,908,1004
141200001447A,3878,476,2705,697,92,341,1271,1382
1412000014484,3413,779,2433,201,182,443,516,874
1412000014499,2904,663,2025,216,134,409,433,673
1412000014501,1513,331,1056,126,80,215,210,353
1412000014516,2135,509,1452,172,90,281,291,506
1412000014520,4494,1300,3008,185,280,669,384,880
1412000014535,4402,1107,3060,235,230,590,584,795
141200001454A,5229,1388,3641,200,330,789,636,1182
1412000014554,5319,1457,3550,291,293,729,480,1040
1412000014569,2160,446,1551,163,120,288,256,430
1412000014573,2233,494,1570,169,131,297,300,466
1412000014588,2319,590,1571,155,110,295,292,471
1412000014592,4216,1068,2854,279,246,555,496,847
1412000014605,5955,763,4760,431,191,925,1960,1817
141200001461A,2526,472,1843,211,101,332,591,762
1412000014643,4674,1466,3055,153,254,623,470,1069
1412000014658,7980,2666,5108,204,506,1138,630,1615
1412000014662,4888,1338,3333,214,296,804,476,886
1412000014677,2892,827,1978,86,178,472,347,565
1412000014728,2053,193,1437,423,62,216,677,722
1412000014732,2114,221,1502,385,61,246,696,701
1412000014766,0,0,0,0,0,0,0,0
1412000014770,64,14,37,13,0,5,26,21
141200001479A,406,113,281,12,22,48,47,90
1412000014821,0,0,0,0,0,0,0,0
1412000014836,0,0,0,0,0,0,0,0
1412000014840,0,0,0,0,0,0,0,0
1412000014855,1059,184,817,58,58,174,289,298
141200001486A,468,56,105,4,7,19,17,39
1412000014874,295,69,217,9,23,41,76,78
1412000014889,5202,1334,3658,210,320,647,1152,1350
1412000014906,0,0,0,0,0,0,0,*
1412000014910,0,0,0,0,0,0,0,0
1412000014925,896,263,608,25,38,84,247,252
1412000014944,0,0,0,0,0,0,0,0
1412000014963,274,74,190,10,28,33,42,59
1412000014978,1102,251,447,20,46,94,44,158
1412000015105,1932,360,1485,87,124,297,392,556
1412000015124,97,24,66,7,3,9,9,0
1412000015139,848,118,224,15,18,50,36,77
1412000015143,2363,641,1432,120,124,253,242,504
1412000015158,3081,725,1776,132,137,350,270,246
1412000015162,1668,199,429,22,43,95,72,157
1412000015177,4037,1251,2636,150,224,534,386,969
1412000015181,70,8,54,8,*,11,21,18
1412000015196,1393,282,1045,64,85,139,398,421
1412000015209,6805,1725,4761,319,330,808,1263,1726
1412000015228,441,115,321,5,36,76,79,119
1412000015251,2182,378,1661,143,98,319,726,724
1412000015266,7324,1397,5293,630,371,987,1825,1765
1412000015270,754,84,538,132,12,68,232,199
1412000015285,2545,486,1905,154,143,355,634,750
141200001529A,206,45,147,14,8,32,58,61
1412000015302,2851,945,1801,98,175,350,253,499
1412000015317,3383,1043,2180,153,235,436,292,510
1412000015336,3252,968,2176,108,190,500,325,688
1412000015340,9337,2284,6622,431,416,821,2683,2910
1412000015355,981,249,666,31,50,106,211,289
141200001536A,3113,666,2316,131,191,465,633,863
1412000015374,5026,1133,3660,233,227,541,1518,1646
1412000015444,3229,798,2291,139,197,432,659,788
1412000015459,3688,475,2660,553,100,326,1173,1210
1412000015463,4251,528,3249,474,116,414,1345,1448
1412000015478,2157,383,1616,158,124,306,526,650
1412000015482,1262,190,993,79,63,179,353,376
1412000015497,5123,683,3670,764,141,481,1595,1673
141200001550A,2478,429,1672,374,95,267,590,689
1412000015533,6650,1801,3844,302,384,773,509,727
1412000015548,3367,619,1362,98,146,256,188,563
1412000015552,4055,1169,2670,214,252,544,475,871
1412000015622,64,20,43,*,5,6,14,12
1412000015637,1803,389,1297,117,108,249,483,502
1412000015641,422,69,329,24,27,70,103,103
1412000015656,589,115,447,27,29,73,175,187
1412000015660,648,128,486,34,28,75,221,220
1412000015675,248,74,168,6,19,27,58,43
1412000015694,1179,369,763,47,92,162,127,176
1412000015745,737,263,468,6,46,106,55,157
141200001575A,309,38,261,10,10,26,128,131
1412000015798,2648,415,2079,149,131,456,667,868
1412000015800,2673,553,1978,142,91,353,586,993
1412000015815,1785,260,1373,152,60,227,570,607
141200001582A,3333,455,2559,319,131,420,985,1087
1412000015834,1624,290,1257,77,123,290,310,455
1412000015849,5018,1131,3656,231,250,659,1313,1462
1412000015938,203,33,155,15,10,11,88,88
1412000015942,6209,1536,4345,328,327,765,1662,1430
141200001600A,218,0,0,0,0,0,0,0
1412000016014,1043,251,724,68,61,108,293,294
1412000016029,0,0,0,0,0,0,0,0
1412000016033,1681,378,1221,82,66,195,500,514
1412000016048,2318,487,1738,93,151,310,671,670
1412000016052,2022,467,1446,109,94,258,549,570
1412000016067,2133,465,1601,67,103,330,508,620
1412000016071,2461,550,1762,149,124,269,738,771
1412000016086,0,0,0,0,0,0,0,*
1412000016090,0,0,0,0,0,0,0,0
1412000016103,535,179,338,18,39,86,69,80
1412000016118,693,234,439,20,49,92,68,159
1412000016122,308,97,205,6,18,27,37,91
1412000016141,1044,267,740,37,36,69,342,317
1412000016175,2101,404,1609,87,113,211,684,627
1412000016283,841,197,614,30,36,94,245,243
1412000016298,332,99,226,7,28,42,39,72
1412000016300,4653,1318,3169,166,222,452,1177,1302
1412000016315,58,13,43,*,4,15,8,0
141200001632A,201,82,117,*,6,14,30,54
1412000016391,3968,1300,2574,93,245,575,372,895
1412000016423,0,0,0,0,0,0,0,0
1412000016438,3069,804,2140,125,112,176,988,886
1412000016495,114,13,100,*,4,5,46,46
1412000016508,4429,1187,3084,158,277,605,759,1154
1412000016512,4661,1137,3229,295,209,587,1044,885
1412000016527,3302,923,2196,183,154,434,481,705
1412000016531,4726,1195,3163,367,232,548,513,947
1412000016546,6407,1653,4348,406,304,865,695,1149
1412000016550,2998,665,2161,172,151,393,793,770
1412000016565,2940,572,2137,231,135,381,798,508
141200001657A,2953,404,2154,395,109,335,899,755
1412000016584,1974,548,1327,98,109,286,284,477
1412000016599,1273,62,1211,0,9,1109,38,43
1412000016601,280,97,181,*,19,19,60,72
1412000016616,115,34,80,*,11,15,16,13
1412000016620,2936,709,2066,161,165,392,484,687
1412000016635,3332,848,2317,167,176,482,614,834
141200001664A,3091,560,2193,338,139,342,955,653
1412000016705,3051,843,2043,164,190,397,418,651
141200001671A,4269,1110,2879,280,235,561,594,1013
1412000016724,3049,749,2188,112,182,385,715,804
1412000016739,2396,320,1903,171,130,403,653,381
1412000016743,5337,643,2225,121,140,577,820,893
1412000016758,5465,442,1788,168,140,378,668,691
1412000016762,3008,460,2324,222,164,480,782,694
1412000016777,5585,626,2629,258,170,510,975,993
1412000016781,759,160,551,48,44,120,207,190
1412000016796,1478,250,1171,57,92,255,398,384
1412000016809,2268,369,1753,146,149,360,631,543
1412000016813,2570,658,1816,94,122,318,728,563
1412000016828,1880,388,1404,88,108,258,506,271
1412000016832,5929,1231,4502,196,388,996,1262,1654
1412000016847,2117,587,1429,101,122,298,267,496
1412000016851,825,230,563,32,57,122,132,198
1412000016866,914,250,629,35,66,147,98,194
1412000016870,957,225,678,54,53,149,165,228
1412000016885,5490,1508,3807,175,287,730,976,1185
141200001689A,4316,1232,2937,147,235,625,670,977
1412000016902,4425,875,3332,218,212,643,1201,1302
1412000016917,1833,364,1351,112,90,195,512,536
1412000016921,1424,409,985,30,62,127,383,420
1412000017008,1677,483,1162,32,59,96,522,527
1412000017012,3205,639,2459,107,72,308,1305,1082
1412000017027,1082,252,767,63,54,131,314,286
1412000017031,1166,321,824,21,27,64,363,363
1412000017046,1259,259,925,75,77,177,348,360
1412000017050,504,125,365,14,28,70,138,128
1412000017065,937,243,640,54,26,43,338,295
141200001707A,556,118,422,16,15,50,192,190
1412000017084,106,29,75,*,5,8,31,31
1412000017099,1151,318,782,51,44,86,352,346
1412000017101,601,153,437,11,25,63,180,169
1412000017116,1325,300,973,52,73,176,369,323
1412000017120,2056,626,1371,59,63,144,561,542
1412000017135,907,216,653,38,51,109,258,223
141200001714A,1459,363,1049,46,51,175,457,389
1412000017154,247,60,169,18,18,31,56,20
1412000017169,305,80,215,10,14,26,85,67
1412000017188,168,0,0,0,0,0,0,0
1412000017205,1067,324,664,79,60,91,192,273
141200001721A,203,0,0,0,0,0,0,0
1412000017258,30,8,21,*,*,*,9,9
1412000017262,189,55,131,3,11,23,56,56
1412000017277,1276,347,904,25,60,111,377,266
1412000017281,270,86,176,8,20,26,7,70
1412000017296,640,246,382,12,40,69,61,150
1412000017309,1814,643,1132,38,150,213,163,272
1412000017313,320,90,217,13,18,23,94,92
1412000017328,372,73,286,13,18,55,100,11
1412000017332,88,25,61,*,4,*,29,26
1412000017366,1245,286,905,49,54,85,428,404
1412000017370,2086,526,1486,73,90,262,605,417
1412000017385,370,58,288,24,22,38,113,64
141200001739A,1648,415,1196,37,70,120,554,428
1412000017402,326,62,228,36,7,27,114,77
1412000017417,285,82,195,8,14,40,49,60
1412000620000,13242,4019,8939,259,588,1834,1644,3099
1412000620161,2834,887,1903,40,104,413,311,647
1412000620176,4827,1513,3259,55,199,680,505,1211
1412000620180,2496,766,1676,50,115,343,279,484
1412000620208,1120,335,736,49,71,153,145,243
1412000620284,1126,293,804,29,52,125,283,323
1412000620299,839,225,561,36,47,120,121,191
1412001390000,4052,1136,2701,215,253,586,480,744
1412001395980,2798,772,1848,178,174,383,351,562
1412001395995,1254,364,853,37,79,203,129,182
1412002060000,2969,336,589,55,56,110,93,208
141200206504A,1199,32,61,5,7,15,7,20
1412002065054,1748,304,528,50,49,95,86,188
1412002066461,12,0,0,0,0,0,0,0
1412002067347,10,*,*,*,*,*,*,*
1412002310000,91631,26894,60738,3982,5499,11427,14114,22848
1412002312026,3626,981,2422,223,215,554,417,782
1412002312045,2598,723,1802,73,123,250,652,733
141200231205A,4075,1049,2827,199,276,522,686,1115
1412002312079,2035,644,1296,95,126,280,207,447
1412002313823,4797,1436,3148,213,318,621,628,1016
1412002313838,2877,758,2025,94,177,393,498,820
1412002313842,2454,687,1683,84,120,245,629,745
1412002313895,514,137,362,15,48,68,102,145
1412002313999,326,120,196,10,15,50,22,68
1412002314003,2114,691,1352,71,140,307,242,475
1412002314145,6278,1843,4104,331,416,846,634,1471
141200231415A,2724,875,1716,133,151,349,294,598
1412002314164,4312,1341,2759,212,258,556,400,967
1412002314179,8218,2464,5361,381,559,1118,838,1757
1412002314802,0,0,0,0,0,0,0,0
1412002314817,119,39,79,*,6,25,10,21
1412002315035,147,47,93,7,8,13,13,35
1412002315590,172,54,115,3,18,23,16,37
1412002315603,0,0,0,0,0,0,0,0
1412002315618,956,261,657,38,47,140,192,264
1412002315726,5716,1443,4016,257,363,690,1354,1660
1412002315730,1083,298,751,34,47,120,270,326
1412002315779,3632,1238,2290,104,267,525,347,770
1412002315872,3986,1013,2714,259,232,531,601,1003
1412002315887,3272,836,2124,310,197,370,392,770
1412002316207,209,71,132,6,19,30,19,46
1412002316211,96,33,60,3,4,17,12,20
1412002316226,173,52,113,8,15,22,17,38
1412002316230,3512,1108,2312,92,208,405,524,955
1412002316245,1586,520,1024,42,107,183,241,406
141200231625A,679,169,472,38,37,74,188,207
1412002316264,1215,375,820,20,46,128,245,367
1412002316404,554,195,342,17,32,79,60,117
1412002316476,58,26,29,3,*,4,6,13
1412002316480,15,*,14,0,0,5,*,4
1412002316654,3085,926,2016,140,184,400,567,721
1412002316669,1301,379,868,54,66,122,335,395
1412002316673,2131,606,1408,117,114,274,312,506
1412002316688,1464,427,976,61,88,199,183,341
1412002316692,1206,360,785,61,101,146,176,274
141200231696A,1415,394,979,42,75,153,353,409
1412002316974,600,178,401,21,21,40,162,180
1412002316989,2346,728,1560,58,95,153,595,744
1412002316993,1215,445,748,22,57,114,167,316
1412002317173,106,45,60,*,7,6,12,26
1412002317192,1250,356,877,17,31,109,329,412
1412002317224,69,30,37,*,4,6,5,12
1412002317239,71,26,43,*,7,7,5,16
1412002317243,123,48,74,*,9,11,12,24
1412002317351,910,337,568,5,34,121,116,223
1412002317436,211,81,128,*,10,23,27,51
1412002430000,5485,1263,3721,501,283,707,771,1168
1412002434709,3399,742,2328,329,166,470,524,654
1412002434713,2086,521,1393,172,117,237,247,514
1412004300000,14049,4584,9109,350,605,1125,2963,3935
1412004306936,1865,615,1173,73,87,156,417,487
1412004306940,3747,1225,2428,94,164,336,731,1085
1412004306955,3643,1230,2329,84,195,322,656,1018
1412004307421,4794,1514,3179,99,159,311,1159,1345
1412007500000,6936,1782,4852,267,274,631,2035,2023
1412007500301,4090,1062,2826,167,173,378,1175,1101
1412007500316,2846,720,2026,100,101,253,860,922
1412007530000,2902,910,1914,78,112,220,740,865
1412007530320,2902,910,1914,78,112,220,740,865
1412007560000,3558,1037,2432,89,124,377,833,1135
1412007560335,1091,312,750,29,40,86,304,321
1412007560424,2467,725,1682,60,84,291,529,814
1412007570000,3584,1177,2309,98,158,317,591,952
1412007570439,2153,685,1399,69,110,175,393,532
1412007570462,1431,492,910,29,48,142,198,420
1412007580000,39327,13683,24935,704,1836,4327,3844,10710
1412007580496,3471,1244,2180,47,163,371,269,820
1412007580509,3629,1330,2230,69,188,404,245,1021
1412007580551,2967,1066,1854,47,134,316,277,855
1412007580566,3525,1199,2255,71,161,414,364,769
1412007580693,4273,1443,2740,90,190,464,498,1239
1412007580744,4470,1521,2876,73,223,531,391,1106
1412007580759,2882,985,1845,48,144,265,383,821
1412007580797,2961,987,1902,71,164,299,363,873
141200758080A,4591,1653,2871,67,154,548,351,1364
1412007580829,2907,979,1883,45,155,311,320,847
1412007580833,1637,574,1029,34,62,174,168,454
1412007580848,2014,702,1270,42,98,230,215,541
1412007630000,4173,574,1557,69,49,147,734,788
1412007630852,1705,261,625,39,28,83,273,302
1412007630867,2468,313,932,30,21,64,461,486
1412400000000,64806,18415,41132,5257,3546,7599,10513,17566
1412400010000,33284,9015,21657,2610,1789,3994,5345,9051
1412400010122,2656,863,1656,137,147,283,396,697
1412400010137,2855,879,1799,177,145,366,375,737
1412400010141,1901,476,1315,110,134,254,381,471
1412400010156,3023,815,2026,182,166,389,460,796
1412400010175,2626,536,1703,387,118,298,455,808
141240001018A,3715,876,2481,358,196,461,632,1058
1412400010211,2803,838,1799,166,166,336,471,741
1412400010226,1034,325,664,43,42,126,169,283
1412400010230,21,*,18,*,3,*,6,7
1412400010245,5,*,*,*,*,*,*,*
141240001025A,15,3,12,0,0,*,*,5
1412400010264,4,*,*,*,*,*,*,*
1412400010279,156,61,90,5,8,17,21,33
1412400010283,239,51,173,15,27,31,44,68
1412400010298,155,48,103,4,12,17,34,39
1412400010300,401,134,250,17,25,49,54,99
1412400010315,30,8,21,*,5,4,5,7
141240001032A,21,8,11,*,*,0,5,6
1412400010334,199,53,128,18,*,19,22,66
1412400010349,43,16,27,0,3,6,5,10
1412400010372,40,15,22,3,3,0,6,11
1412400010404,151,47,94,10,12,16,13,32
1412400010419,20,6,14,0,0,*,4,5
1412400010423,73,24,49,0,5,9,13,17
1412400010438,734,245,460,29,40,84,114,185
1412400010442,88,22,59,7,5,11,15,27
1412400010457,84,31,50,3,4,12,14,18
1412400010461,221,66,147,8,14,39,36,59
1412400010476,17,5,12,0,0,*,4,5
1412400010480,2056,480,1347,229,98,223,362,604
1412400010495,3190,733,2089,368,153,357,492,951
1412400010508,304,93,198,13,18,36,58,51
1412400010512,1760,497,1144,119,101,238,248,471
1412400010527,2142,566,1390,186,109,257,340,562
1412400010531,61,26,34,*,3,4,11,16
1412400010546,21,6,15,0,*,*,4,6
1412400010550,116,46,68,*,4,9,18,28
1412400010565,155,57,93,5,7,20,26,32
141240001057A,149,56,89,4,11,13,27,37
1412400010584,0,0,0,0,0,0,0,*
1412400940000,2961,835,1884,242,161,330,468,822
1412400940387,1509,441,962,106,67,185,229,416
1412400940391,1452,394,922,136,94,145,239,406
1412401760000,2921,859,1791,271,151,349,374,738
1412401760160,2793,817,1712,264,142,332,354,707
1412401760599,122,42,74,6,9,16,19,29
1412401760601,6,*,*,*,*,*,*,*
