cve_ageb,IM_2020,GM_2020,IRS_2020,GRS_2020
1412000012844,118.3968264,Alto,19.6363636364,Medio
1412000012863,120.3639376,Medio,15.6862745098,Bajo
1412000012882,123.5827699,Bajo,7.0127504554,Muy bajo
1412000012897,123.3320558,Bajo,8.4625322997,Muy bajo
141200001290A,125.7494315,Muy bajo,1.6591251885,Muy bajo
1412000012914,123.8697564,Muy bajo,6.2804878049,Muy bajo
1412000012929,120.7175655,Medio,16.1213563355,Bajo
1412000012933,124.1477067,Muy bajo,10.5672969967,Muy bajo
1412000012948,123.7239644,Muy bajo,7.1931196247,Muy bajo
1412000012952,124.3703078,Muy bajo,6.3231850117,Muy bajo
1412000012967,125.8281071,Muy bajo,8.4405144695,Muy bajo
1412000012971,125.3991996,Muy bajo,2.8818443804,Muy bajo
1412000012986,124.7805345,Muy bajo,5.9384164223,Muy bajo
1412000012990,122.8006135,Bajo,8.8211046991,Bajo
1412000013005,125.745112,Muy bajo,2.8662420382,Muy bajo
141200001301A,124.9583589,Muy bajo,6.1691542289,Muy bajo
1412000013039,119.0570134,Medio,18.8449848024,Medio
1412000013043,120.0162241,Medio,14.0749148695,Bajo
1412000013058,122.8338391,Bajo,11.0382513661,Bajo
1412000013062,123.4565231,Bajo,7.2246065808,Muy bajo
1412000013077,122.684352,Bajo,7.8606158833,Bajo
1412000013081,123.6547107,Bajo,3.313253012,Muy bajo
1412000013096,123.4920567,Bajo,8.4848484848,Muy bajo
1412000013113,119.4922628,Medio,21.0144927536,Medio
1412000013128,123.3163135,Bajo,10.873915944,Muy bajo
1412000013132,121.5734108,Bajo,8.5197018104,Bajo
1412000013147,124.6661313,Muy bajo,9.6,Muy bajo
1412000013151,125.3596749,Muy bajo,4.2553191489,Muy bajo
1412000013166,125.5003383,Muy bajo,7.3466476462,Muy bajo
1412000013170,124.962636,Muy bajo,2.671009772,Muy bajo
1412000013185,123.8409962,Muy bajo,8.795562599,Muy bajo
141200001319A,124.5476242,Muy bajo,7.855626327,Muy bajo
1412000013202,125.4852832,Muy bajo,6.412005457,Muy bajo
1412000013217,125.0049459,Muy bajo,13.0619971604,Muy bajo
1412000013236,122.3623831,Bajo,9.4849566548,Bajo
141200001326A,124.5996757,Muy bajo,8.0134064595,Muy bajo
1412000013274,124.9845584,Muy bajo,7.2200113701,Muy bajo
1412000013289,126.3662685,Muy bajo,0.2645502646,Muy bajo
1412000013293,125.9239071,Muy bajo,0.7575757576,Muy bajo
1412000013306,126.0775889,Muy bajo,0.6329113924,Muy bajo
1412000013310,122.1482896,Bajo,14.0845070423,Bajo
1412000013325,121.9840462,Bajo,15.0765606596,Bajo
1412000013378,124.0069143,Muy bajo,7.7625570776,Muy bajo
1412000013382,124.5344645,Muy bajo,5.6631892697,Muy bajo
1412000013397,124.5290659,Muy bajo,6.2851782364,Muy bajo
141200001340A,120.9887135,Medio,13.4238310709,Bajo
1412000013414,119.6057614,Medio,16.3106796117,Bajo
1412000013429,123.9299971,Muy bajo,3.2110091743,Muy bajo
1412000013433,123.966231,Muy bajo,8.3441981747,Muy bajo
1412000013448,125.3598108,Muy bajo,4.4715447154,Muy bajo
1412000013452,125.1038341,Muy bajo,1.5345268542,Muy bajo
1412000013486,121.3797267,Bajo,8.2089552239,Bajo
1412000013490,117.5635129,Alto,18.1538461538,Medio
1412000013503,120.1687893,Medio,15.4609929078,Bajo
1412000013518,120.668614,Medio,14.0952380952,Bajo
1412000013556,119.2121257,Medio,19.209039548,Bajo
1412000013560,118.7565219,Medio,17.4295774648,Bajo
1412000013575,124.6505706,Muy bajo,6.2977957715,Muy bajo
1412000013594,121.841706,Bajo,8.8709677419,Bajo
1412000013607,117.9668713,Alto,29.0322580645,Bajo
1412000013611,119.7168434,Medio,24.5,Medio
1412000013626,113.570165,Muy alto,21.1111111111,Medio
1412000013630,118.0544947,Alto,18.8235294118,Medio
1412000013645,125.4991388,Muy bajo,1.3054830287,Muy bajo
141200001365A,118.7106903,Medio,22.9927007299,Medio
1412000013679,117.235282,Alto,26.1538461538,Medio
1412000013683,115.9698568,Alto,35.9133126935,Medio
1412000013698,123.2460706,Bajo,4.4444444444,Muy bajo
1412000013700,122.3632214,Bajo,5.6910569106,Muy bajo
1412000013715,120.4353516,Medio,31.0344827586,Medio
141200001372A,119.7690648,Medio,17.9867986799,Medio
1412000013734,117.9943882,Alto,21.6725559482,Medio
1412000013772,124.7962129,Muy bajo,7.7681874229,Muy bajo
1412000013787,116.6552487,Alto,26.1386138614,Medio
1412000013791,117.1694059,Alto,23.4011627907,Medio
1412000013804,118.8344247,Medio,24.0694789082,Medio
1412000013819,117.8130346,Alto,24.1887905605,Medio
1412000013861,117.7346608,Alto,23.125,Medio
1412000013950,124.8669688,Muy bajo,7.8651685393,Muy bajo
1412000013965,125.6994221,Muy bajo,1.9230769231,Muy bajo
141200001397A,120.8929454,Medio,0.0,Muy bajo
1412000013984,125.8582512,Muy bajo,0.2293577982,Muy bajo
1412000014060,124.7328928,Muy bajo,5.2212829438,Muy bajo
1412000014075,125.2241865,Muy bajo,6.5746753247,Muy bajo
141200001408A,125.3280442,Muy bajo,9.328358209,Muy bajo
1412000014094,120.2686072,Medio,6.6326530612,Bajo
1412000014107,121.3587992,Bajo,12.3636363636,Bajo
1412000014111,116.4593697,Alto,30.7262569832,Medio
1412000014126,117.476923,Alto,29.2857142857,Medio
1412000014130,116.4056562,Alto,43.4782608696,Alto
1412000014183,125.0818307,Muy bajo,6.0388945752,Muy bajo
1412000014198,123.7402195,Muy bajo,6.7993366501,Muy bajo
1412000014200,124.2298867,Muy bajo,3.6755386565,Muy bajo
1412000014215,124.1696556,Muy bajo,4.1722745626,Muy bajo
141200001422A,121.0364945,Medio,13.8050043141,Bajo
1412000014234,120.8319665,Medio,12.0335820896,Bajo
1412000014249,121.4557611,Bajo,12.8909952607,Bajo
1412000014253,122.3280987,Bajo,9.7978227061,Muy bajo
1412000014268,118.7607544,Medio,22.268907563,Medio
1412000014272,118.4830821,Alto,12.8040973111,Medio
1412000014287,118.9749946,Medio,14.5885286783,Medio
1412000014291,119.2168255,Medio,17.7847113885,Medio
1412000014304,119.4769582,Medio,15.4529307282,Bajo
1412000014319,119.3798253,Medio,18.0665610143,Medio
1412000014323,119.8801362,Medio,18.8220230474,Medio
1412000014338,118.3815292,Alto,24.2990654206,Medio
1412000014342,123.616291,Bajo,12.0567375887,Muy bajo
1412000014357,123.6555912,Bajo,6.1290322581,Muy bajo
1412000014361,125.1672324,Muy bajo,7.8459343795,Muy bajo
1412000014376,125.6738076,Muy bajo,6.6666666667,Muy bajo
1412000014380,124.7818414,Muy bajo,4.3512658228,Muy bajo
1412000014395,124.502465,Muy bajo,4.7471620227,Muy bajo
1412000014408,125.29666,Muy bajo,5.7084607543,Muy bajo
1412000014412,125.4560744,Muy bajo,2.1885521886,Muy bajo
1412000014427,120.770966,Medio,15.4742096506,Bajo
1412000014431,122.5535666,Bajo,11.6995073892,Bajo
1412000014446,124.7215478,Muy bajo,7.1680376028,Muy bajo
1412000014450,124.2629962,Muy bajo,4.3956043956,Muy bajo
1412000014465,123.6448898,Bajo,6.4369900272,Muy bajo
141200001447A,125.275004,Muy bajo,5.8784676354,Muy bajo
1412000014484,121.9347558,Bajo,11.0624315444,Bajo
1412000014499,120.9067148,Medio,13.2413793103,Bajo
1412000014501,120.7995961,Medio,17.5824175824,Bajo
1412000014516,121.4261827,Bajo,17.6136363636,Bajo
1412000014520,116.6163489,Alto,26.2935586061,Medio
1412000014535,120.49539,Medio,20.2857142857,Bajo
141200001454A,118.7471405,Medio,21.4230471771,Bajo
1412000014554,118.7466965,Medio,21.8502202643,Medio
1412000014569,120.1488022,Medio,13.3333333333,Bajo
1412000014573,119.7227182,Medio,17.2932330827,Bajo
1412000014588,119.1804129,Medio,20.4379562044,Bajo
1412000014592,120.2468302,Medio,17.2877846791,Bajo
1412000014605,123.7504367,Muy bajo,4.168575355,Muy bajo
141200001461A,123.2420728,Bajo,8.4306095979,Muy bajo
1412000014643,117.348858,Alto,27.6281494353,Medio
1412000014658,113.9978988,Muy alto,34.5005740528,Alto
1412000014662,117.6823629,Alto,28.3693843594,Medio
1412000014677,118.0959983,Alto,24.1481481481,Medio
1412000014728,125.6963021,Muy bajo,8.4507042254,Muy bajo
1412000014732,125.4362894,Muy bajo,5.7397959184,Muy bajo
1412000014770,120.0932676,Medio,0.0,Muy bajo
141200001479A,121.6441695,Bajo,25.9615384615,Medio
1412000014855,124.8993256,Muy bajo,0.6451612903,Muy bajo
141200001486A,118.1482065,Alto,24.3243243243,Medio
1412000014874,125.9324921,Muy bajo,5.7471264368,Muy bajo
1412000014889,124.4666918,Muy bajo,7.2909698997,Muy bajo
1412000014925,126.0427557,Muy bajo,2.7450980392,Muy bajo
1412000014963,117.859326,Alto,34.2105263158,Medio
1412000014978,113.9265242,Muy alto,28.8461538462,Alto
1412000015105,124.8210068,Muy bajo,7.9584775087,Muy bajo
1412000015124,112.8361704,Muy alto,29.1666666667,Medio
1412000015139,116.9039165,Alto,14.2857142857,Medio
1412000015143,119.331361,Medio,14.0115163148,Medio
1412000015158,118.7334444,Medio,15.8703071672,Medio
1412000015162,118.89292,Medio,13.4615384615,Medio
1412000015177,118.6968278,Medio,20.1853759011,Medio
1412000015181,125.992077,Muy bajo,0.0,Muy bajo
1412000015196,124.4706183,Muy bajo,4.8672566372,Muy bajo
1412000015209,121.2392069,Bajo,12.83566058,Bajo
1412000015228,123.8199295,Muy bajo,15.1260504202,Bajo
1412000015251,126.1641446,Muy bajo,3.520208605,Muy bajo
1412000015266,124.3089288,Muy bajo,6.3849333946,Muy bajo
1412000015270,125.4011318,Muy bajo,4.5081967213,Muy bajo
1412000015285,125.4102217,Muy bajo,5.4361567636,Muy bajo
141200001529A,126.9019463,Muy bajo,1.6393442623,Muy bajo
1412000015302,117.6483884,Alto,22.7886056972,Medio
1412000015317,117.1241237,Alto,25.0970245796,Medio
1412000015336,116.9602081,Alto,28.6640726329,Medio
1412000015340,124.9079199,Muy bajo,5.1389786684,Muy bajo
1412000015355,118.9947729,Medio,11.9133574007,Bajo
141200001536A,123.0039698,Bajo,8.6206896552,Muy bajo
1412000015374,125.4442806,Muy bajo,3.4400948992,Muy bajo
1412000015444,121.1621336,Bajo,9.7142857143,Bajo
1412000015459,125.1200173,Muy bajo,5.4172767204,Muy bajo
1412000015463,125.2038238,Muy bajo,9.2831962397,Muy bajo
1412000015478,124.9703779,Muy bajo,6.8350668648,Muy bajo
1412000015482,125.8798012,Muy bajo,7.299270073,Muy bajo
1412000015497,124.6755714,Muy bajo,6.4997336175,Muy bajo
141200001550A,122.7065999,Bajo,9.138381201,Muy bajo
1412000015533,116.4867968,Alto,23.0607966457,Medio
1412000015548,117.4122178,Alto,26.1569416499,Medio
1412000015552,119.834264,Medio,17.5135135135,Medio
1412000015637,125.2325619,Muy bajo,2.2058823529,Muy bajo
1412000015641,127.1767593,Muy bajo,0.0,Muy bajo
1412000015656,125.8629313,Muy bajo,4.8128342246,Muy bajo
1412000015660,124.6483385,Muy bajo,5.2631578947,Muy bajo
1412000015675,120.5771811,Medio,5.9701492537,Muy bajo
1412000015694,116.5643339,Alto,22.3443223443,Medio
1412000015745,119.1797779,Medio,21.6560509554,Medio
141200001575A,125.7554326,Muy bajo,0.0,Muy bajo
1412000015798,124.9961333,Muy bajo,11.5005476451,Muy bajo
1412000015800,124.1028378,Muy bajo,15.5533399801,Muy bajo
1412000015815,125.7116766,Muy bajo,4.9019607843,Muy bajo
141200001582A,125.2812821,Muy bajo,4.3557168784,Muy bajo
1412000015834,123.8800189,Muy bajo,4.4025157233,Muy bajo
1412000015849,125.5490859,Muy bajo,3.9636127355,Muy bajo
1412000015938,121.6784701,Bajo,0.0,Muy bajo
1412000015942,125.8671265,Muy bajo,0.4169148303,Muy bajo
1412000016014,126.3717774,Muy bajo,2.0134228188,Muy bajo
1412000016033,125.4791754,Muy bajo,4.7970479705,Muy bajo
1412000016048,125.3255313,Muy bajo,2.828854314,Muy bajo
1412000016052,125.1545807,Muy bajo,2.0725388601,Muy bajo
1412000016067,125.3242617,Muy bajo,5.705229794,Muy bajo
1412000016071,125.740654,Muy bajo,2.8241335045,Muy bajo
1412000016103,119.3764757,Medio,20.0,Medio
1412000016118,116.6462044,Alto,42.9447852761,Medio
1412000016122,114.0929949,Muy alto,35.1648351648,Alto
1412000016141,125.3461036,Muy bajo,2.8409090909,Muy bajo
1412000016175,124.9500816,Muy bajo,3.7190082645,Muy bajo
1412000016283,126.6409753,Muy bajo,2.0,Muy bajo
1412000016298,116.6775497,Alto,18.6046511628,Medio
1412000016300,122.9150409,Bajo,4.8976608187,Muy bajo
141200001632A,119.1066499,Medio,18.5185185185,Medio
1412000016391,114.5118192,Muy alto,32.6133909287,Alto
1412000016438,125.5367187,Muy bajo,3.9325842697,Muy bajo
1412000016495,124.9057008,Muy bajo,0.0,Muy bajo
1412000016508,122.1195523,Bajo,13.8099106418,Bajo
1412000016512,123.5984967,Bajo,6.1871616396,Muy bajo
1412000016527,120.1727212,Medio,11.2332112332,Bajo
1412000016531,119.0460639,Medio,13.9674378749,Medio
1412000016546,119.424625,Medio,16.4768921634,Bajo
1412000016550,124.0941646,Muy bajo,4.9008168028,Muy bajo
1412000016565,125.9847018,Muy bajo,0.3699136868,Muy bajo
141200001657A,125.2839395,Muy bajo,0.4362050164,Muy bajo
1412000016584,120.0104918,Medio,16.8316831683,Bajo
1412000016599,126.5991739,Muy bajo,2.1276595745,Muy bajo
1412000016601,124.9919603,Muy bajo,0.0,Muy bajo
1412000016616,124.8748019,Muy bajo,6.8965517241,Muy bajo
1412000016620,122.4545707,Bajo,12.7937336815,Bajo
1412000016635,122.4106684,Bajo,11.7400419287,Bajo
141200001664A,125.9670071,Muy bajo,0.8238928939,Muy bajo
1412000016705,119.5443786,Medio,15.4471544715,Bajo
141200001671A,120.9645368,Medio,15.6971375808,Bajo
1412000016724,124.1502314,Muy bajo,5.737704918,Muy bajo
1412000016739,126.0897913,Muy bajo,0.303030303,Muy bajo
1412000016743,125.0679871,Muy bajo,2.4636058231,Muy bajo
1412000016758,125.4902923,Muy bajo,1.7366136035,Muy bajo
1412000016762,126.1906729,Muy bajo,0.3773584906,Muy bajo
1412000016777,126.3703855,Muy bajo,0.7049345418,Muy bajo
1412000016781,124.1777856,Muy bajo,0.0,Muy bajo
1412000016796,126.2485041,Muy bajo,0.2463054187,Muy bajo
1412000016809,124.9892326,Muy bajo,0.7776049767,Muy bajo
1412000016813,126.317444,Muy bajo,0.6711409396,Muy bajo
1412000016828,126.859819,Muy bajo,0.0,Muy bajo
1412000016832,124.8840849,Muy bajo,8.1018518519,Muy bajo
1412000016847,119.4820948,Medio,19.9248120301,Medio
1412000016851,121.2218583,Bajo,16.1904761905,Bajo
1412000016866,118.016548,Alto,20.8333333333,Medio
1412000016870,120.3855636,Medio,12.2529644269,Bajo
1412000016885,122.9347286,Bajo,12.5806451613,Bajo
141200001689A,121.2786942,Bajo,13.9194139194,Bajo
1412000016902,123.9440611,Muy bajo,8.3388484447,Muy bajo
1412000016917,122.7428595,Bajo,6.0371517028,Muy bajo
1412000016921,125.693583,Muy bajo,5.4669703872,Muy bajo
1412000017008,125.837484,Muy bajo,5.1785714286,Muy bajo
1412000017012,125.7918694,Muy bajo,14.447592068,Muy bajo
1412000017027,126.1392154,Muy bajo,0.6309148265,Muy bajo
1412000017031,125.6427435,Muy bajo,4.5226130653,Muy bajo
1412000017046,125.4223764,Muy bajo,3.2697547684,Muy bajo
1412000017050,125.675794,Muy bajo,0.0,Muy bajo
1412000017065,126.7691422,Muy bajo,2.6392961877,Muy bajo
141200001707A,126.1096899,Muy bajo,6.4676616915,Muy bajo
1412000017084,126.0001641,Muy bajo,0.0,Muy bajo
1412000017099,125.9090399,Muy bajo,1.1142061281,Muy bajo
1412000017101,125.0643869,Muy bajo,2.6737967914,Muy bajo
1412000017116,125.1424815,Muy bajo,1.055408971,Muy bajo
1412000017120,123.9377996,Muy bajo,6.3291139241,Muy bajo
1412000017135,126.2599405,Muy bajo,0.3802281369,Muy bajo
141200001714A,125.3782074,Muy bajo,0.4338394794,Muy bajo
1412000017154,126.1280129,Muy bajo,3.125,Muy bajo
1412000017169,125.779656,Muy bajo,1.1627906977,Muy bajo
1412000017205,117.2573573,Alto,19.1335740072,Medio
1412000017262,127.3867738,Muy bajo,0.0,Muy bajo
1412000017277,125.9737323,Muy bajo,1.038961039,Muy bajo
1412000017281,107.1101762,Muy alto,72.1518987342,Muy alto
1412000017296,110.3448334,Muy alto,49.3902439024,Alto
1412000017309,111.1756041,Muy alto,40.0452488688,Alto
1412000017313,124.9567572,Muy bajo,0.0,Muy bajo
1412000017328,126.843575,Muy bajo,0.0,Muy bajo
1412000017332,125.144288,Muy bajo,0.0,Muy bajo
1412000017366,126.3090335,Muy bajo,2.0408163265,Muy bajo
1412000017370,124.8056208,Muy bajo,0.8,Muy bajo
1412000017385,123.8273168,Muy bajo,0.0,Muy bajo
141200001739A,125.6458472,Muy bajo,4.5534150613,Muy bajo
1412000017402,122.5424404,Bajo,5.0847457627,Muy bajo
1412000017417,115.137248,Muy alto,20.0,Medio
1412000620161,120.8575644,Medio,34.7207009858,Medio
1412000620176,120.9645286,Medio,29.6343810135,Medio
1412000620180,120.0548453,Medio,35.5670103093,Medio
1412000620208,118.882782,Medio,20.0704225352,Medio
1412000620284,124.9657135,Muy bajo,3.8011695906,Muy bajo
1412000620299,119.3614442,Medio,23.9234449761,Medio
1412001395980,120.0901425,Medio,13.5782747604,Bajo
1412001395995,117.5817958,Alto,20.6225680934,Medio
1412002065054,114.6261545,Muy alto,26.2032085561,Alto
1412002312026,119.8005688,Medio,12.5448028674,Medio
1412002312045,124.1068224,Muy bajo,5.1546391753,Muy bajo
141200231205A,122.7683529,Bajo,10.1694915254,Bajo
1412002312079,117.0192076,Alto,20.5752212389,Medio
1412002313823,119.9524679,Medio,17.1155516942,Bajo
1412002313838,123.8935378,Muy bajo,8.7635054022,Muy bajo
1412002313842,124.9186923,Muy bajo,4.6604527297,Muy bajo
1412002313895,123.189749,Bajo,6.0402684564,Bajo
1412002313999,119.44505,Medio,14.2857142857,Medio
1412002314003,114.5198713,Muy alto,13.0879345603,Medio
1412002314145,116.7478319,Alto,16.1225849434,Medio
141200231415A,117.7940196,Alto,18.0327868852,Medio
1412002314164,117.8987523,Alto,20.8080808081,Medio
1412002314179,117.8786525,Alto,20.1721355568,Medio
1412002314817,114.9314305,Muy alto,19.0476190476,Medio
1412002315035,116.2310674,Alto,25.7142857143,Medio
1412002315590,107.8028392,Muy alto,10.5263157895,Medio
1412002315618,123.8656707,Muy bajo,8.9285714286,Muy bajo
1412002315726,125.1007937,Muy bajo,4.5942720764,Muy bajo
1412002315730,125.028621,Muy bajo,5.9701492537,Muy bajo
1412002315779,116.842333,Alto,23.7373737374,Medio
1412002315872,120.810942,Medio,14.537037037,Bajo
1412002315887,118.6020864,Alto,13.9877300613,Bajo
1412002316207,115.4610892,Alto,26.0869565217,Medio
1412002316211,110.4669801,Muy alto,13.0434782609,Medio
1412002316226,114.847887,Muy alto,29.7297297297,Medio
1412002316230,122.9608203,Bajo,12.4875124875,Bajo
1412002316245,123.3217787,Bajo,15.7043879908,Bajo
141200231625A,125.0901086,Muy bajo,2.3923444976,Muy bajo
1412002316264,123.7073194,Muy bajo,13.7157107232,Bajo
1412002316404,117.6900778,Alto,22.3140495868,Medio
1412002316654,121.0339348,Medio,11.6726835138,Bajo
1412002316669,123.946058,Muy bajo,6.4356435644,Muy bajo
1412002316673,120.2695126,Medio,16.6351606805,Bajo
1412002316688,118.8086641,Medio,20.9039548023,Medio
1412002316692,119.2349985,Medio,12.925170068,Bajo
141200231696A,126.0821188,Muy bajo,6.5693430657,Muy bajo
1412002316974,125.4543951,Muy bajo,7.182320442,Muy bajo
1412002316989,125.0765934,Muy bajo,6.0288335518,Muy bajo
1412002316993,123.3880142,Bajo,11.4457831325,Bajo
1412002317173,119.3403141,Medio,23.0769230769,Medio
1412002317192,124.8713277,Muy bajo,8.1967213115,Muy bajo
1412002317243,118.4945528,Alto,29.6296296296,Medio
1412002317351,123.1082077,Bajo,17.5298804781,Medio
1412002317436,112.2698138,Muy alto,42.3076923077,Alto
1412002434709,120.0646917,Medio,10.6334841629,Bajo
1412002434713,119.9139855,Medio,15.2317880795,Medio
1412004306936,123.6194508,Bajo,8.7751371115,Bajo
1412004306940,124.2728146,Muy bajo,8.4010840108,Bajo
1412004306955,124.1337817,Muy bajo,12.067352666,Bajo
1412004307421,125.0696661,Muy bajo,9.4140882159,Muy bajo
1412007500301,125.338829,Muy bajo,5.0075872534,Muy bajo
1412007500316,125.5423785,Muy bajo,5.5084745763,Muy bajo
1412007530320,124.9700972,Muy bajo,8.8077336198,Muy bajo
1412007560335,124.9142396,Muy bajo,7.8212290503,Muy bajo
1412007560424,123.4047851,Bajo,18.9976689977,Bajo
1412007570439,123.0328083,Bajo,13.8138138138,Bajo
1412007570462,123.410595,Bajo,19.0804597701,Bajo
1412007580496,118.5685068,Alto,33.234421365,Medio
1412007580509,119.6790608,Medio,34.0057636888,Medio
1412007580551,120.6973767,Medio,29.0697674419,Medio
1412007580566,120.5646743,Medio,25.5566311713,Medio
1412007580693,121.5504519,Bajo,23.5663786332,Bajo
1412007580744,119.6693858,Medio,27.6840490798,Medio
1412007580759,122.4739937,Bajo,19.3396226415,Bajo
1412007580797,122.4099711,Bajo,19.4760820046,Bajo
141200758080A,120.087204,Medio,30.7803468208,Medio
1412007580829,121.3759028,Bajo,21.151586369,Medio
1412007580833,121.0679501,Medio,23.4309623431,Medio
1412007580848,121.348559,Bajo,25.3886010363,Medio
1412007630852,123.469249,Bajo,5.6291390728,Muy bajo
1412007630867,125.3631741,Muy bajo,3.4979423868,Muy bajo
1412100010084,119.7346384,Medio,18.0115273775,Medio
1412100010099,121.0338899,Medio,15.4320987654,Bajo
1412100010101,123.8180814,Muy bajo,8.8607594937,Bajo
1412100010116,118.2823915,Alto,20.1729106628,Medio
1412100010120,119.9550654,Medio,22.5895316804,Medio
1412100010135,121.5032526,Bajo,18.8405797101,Medio
141210001014A,121.7736306,Bajo,21.8085106383,Medio
1412100010154,118.401459,Alto,35.7142857143,Medio
1412100010169,121.1054975,Medio,13.6363636364,Bajo
1412100010173,121.0658679,Medio,16.0220994475,Medio
1412100010188,117.9763523,Alto,28.1081081081,Medio
1412100010192,119.4654571,Medio,24.5954692557,Medio
1412100010205,117.7200076,Alto,29.0909090909,Alto
1412100010224,121.7962921,Bajo,25.8064516129,Medio
1412100010239,119.558539,Medio,15.3958944282,Medio
1412100010243,120.8275677,Medio,17.9197994987,Bajo
1412100010258,123.2441152,Bajo,0.0,Muy bajo
1412100010366,103.9647883,Muy alto,38.7755102041,Alto
1412100010370,123.0528462,Bajo,12.1212121212,Medio
1412100010402,122.4497356,Bajo,21.9512195122,Medio
1412100010421,122.1816236,Bajo,25.7009345794,Medio
1412100210347,119.3351012,Medio,11.3300492611,Medio
1412100210351,120.0840185,Medio,16.6666666667,Medio
1412200010058,118.1113976,Alto,30.125120308,Medio
141230001006A,118.5832581,Alto,26.4150943396,Medio
1412300010074,120.2705255,Medio,15.0,Medio
1412300010089,118.276219,Alto,16.7979002625,Medio
1412300010093,119.3343561,Medio,13.6842105263,Medio
1412300010106,117.0388344,Alto,26.0869565217,Medio
141230041013A,119.1015127,Medio,22.0930232558,Medio
1412300410144,118.6321092,Medio,18.4065934066,Medio
1412400010122,117.4780266,Alto,12.4309392265,Medio
1412400010137,116.9067027,Alto,12.0849933599,Medio
1412400010141,119.952332,Medio,7.3852295409,Bajo
1412400010156,117.353619,Alto,9.2731829574,Medio
1412400010175,118.8003712,Medio,10.8404384896,Bajo
141240001018A,118.9304899,Medio,11.5526802218,Medio
1412400010211,118.7825952,Medio,10.7095046854,Medio
1412400010226,119.3967889,Medio,13.3333333333,Medio
1412400010279,115.1143713,Muy alto,5.5555555556,Medio
1412400010283,116.9476505,Alto,11.4285714286,Medio
1412400010298,117.5635892,Alto,9.5238095238,Bajo
1412400010300,115.9316142,Alto,15.8415841584,Medio
1412400010334,114.0177711,Muy alto,35.8208955224,Alto
1412400010404,114.6835345,Muy alto,11.1111111111,Medio
1412400010438,117.9667756,Alto,8.7628865979,Medio
1412400010442,120.2661054,Medio,22.2222222222,Medio
1412400010461,119.6067869,Medio,11.8644067797,Medio
1412400010480,118.9394779,Medio,11.6169544741,Bajo
1412400010495,118.5825472,Alto,9.5820591233,Medio
1412400010508,118.1697911,Alto,9.756097561,Bajo
1412400010512,118.4466197,Alto,13.4969325153,Medio
1412400010527,118.7373345,Medio,11.0738255034,Medio
1412400010550,117.385953,Alto,7.1428571429,Medio
1412400010565,116.2985813,Alto,5.8823529412,Medio
141240001057A,120.9983831,Medio,0.0,Bajo
1412400940387,119.110517,Medio,9.6153846154,Medio
1412400940391,119.027085,Medio,8.8452088452,Medio
1412401760160,115.8079936,Alto,14.4055944056,Medio
1412401760599,112.4574109,Muy alto,13.7931034483,Alto
1412500010011,117.6862686,Alto,9.2140921409,Medio
1412500010026,113.8050755,Muy alto,11.5646258503,Medio
1412500010030,117.7204475,Alto,8.8803088803,Medio
1412500010045,114.2718897,Muy alto,6.1611374408,Medio
141250001005A,112.7828339,Muy alto,7.0110701107,Medio
1412500010064,117.26574,Alto,4.0,Medio
1412500010079,116.3349653,Alto,8.6206896552,Medio
1412500010083,117.9519828,Alto,7.1428571429,Medio
1412500010098,117.4592839,Alto,9.8039215686,Medio
1412500010100,118.4581143,Alto,9.3655589124,Medio
1412500010134,113.0710151,Muy alto,12.0,Alto
1400100010156,,,0.0,Bajo
1400100010175,,,14.2857142857,Bajo
140010001018A,,,,Medio
1400100010230,,,6.6666666667,Medio
1400100010245,,,,Muy bajo
1400100010264,,,,Medio
1400100010279,,,0.0,Bajo
1400100010298,,,0.0,Medio
1400100010300,,,0.0,Medio
1400200010098,,,20.0,Medio
1400200010134,,,,Medio
1400200010168,,,0.0,Medio
1400200010295,,,,Medio
1400200010308,,,0.0,Muy bajo
1400200010312,,,,Muy bajo
1400200020149,,,42.8571428571,Medio
1400200020219,,,20.0,Medio
1400200020238,,,16.6666666667,Medio
1400200020242,,,,Medio
1400200020257,,,26.6666666667,Alto
1400200020276,,,,Bajo
1400200020327,,,44.4444444444,Medio
1400300010184,,,0.0,Muy bajo
1400300010201,,,,Medio
1400300010216,,,60.0,Medio
1400400010069,,,20.0,Medio
1400500010121,,,12.5,Medio
1400500010189,,,50.0,Alto
1400500010193,,,37.5,Alto
1400600010434,,,0.0,Bajo
1400600010449,,,0.0,Bajo
1400600010468,,,10.0,Medio
1400600010472,,,37.5,Medio
1400600010519,,,20.0,Medio
1400600010538,,,,Medio
1400600110542,,,,Medio
1400700010107,,,30.7692307692,Medio
1400700010126,,,,Medio
1400700010145,,,25.0,Bajo
140070001015A,,,66.6666666667,Alto
1400800010871,,,0.0,Muy bajo
1400802800528,,,14.2857142857,Medio
1400802800693,,,0.0,Medio
1400802800763,,,0.0,Medio
1400802800778,,,7.6923076923,Medio
1400802800960,,,,Muy bajo
1400802800975,,,16.6666666667,Medio
1400900010099,,,21.4285714286,Medio
1400900010120,,,30.7692307692,Alto
1400900010154,,,28.5714285714,Medio
1400900010173,,,28.5714285714,Bajo
1400900010188,,,17.6470588235,Medio
1400900010192,,,0.0,Medio
1400900010205,,,25.0,Muy alto
140090001021A,,,15.7894736842,Medio
1400900060262,,,,Muy alto
1401000010085,,,40.0,Alto
1401000010117,,,22.2222222222,Medio
1401000010136,,,60.0,Alto
1401100010129,,,0.0,Medio
1401100010133,,,0.0,Alto
1401200010145,,,,Medio
