cve_ageb,POBTOT,POB0_14,POB15_64,POB65_MAS,P_15A17,P_18A24,VPH_AUTOM,VIVPAR_HAB
1904600011106,3881,633,2934,314,153,449,825,1100
1904600011110,3018,488,2041,489,117,293,582,866
1904600011125,3318,719,2223,376,132,405,358,877
190460001113A,3513,753,2271,489,174,391,282,807
1904600011144,3223,676,2232,315,116,351,520,819
1904600011159,4682,778,3227,677,164,596,944,1310
1904600011163,4463,808,3186,469,176,472,876,1267
1904600011178,2288,370,1373,545,67,205,419,647
1904600011182,2567,396,1471,700,86,231,488,735
1904600011197,2285,352,1373,560,74,220,387,654
190460001120A,3141,698,2000,443,149,349,291,731
1904600011214,2395,433,1515,447,104,248,321,603
1904600011229,3808,815,2454,539,171,450,371,886
1904600011233,3010,578,1956,476,139,346,337,761
1904600011248,3448,621,2290,537,148,350,482,943
1904600011252,3638,632,2287,713,131,398,459,1020
1904600011267,3908,618,2556,734,138,402,565,1104
1904600011271,3393,525,2032,835,112,287,735,1063
1904600011286,2603,310,1584,709,81,280,501,790
1904600011290,3613,548,2594,471,105,307,868,1078
1904600011303,4255,637,3289,329,143,500,1010,1266
1904600011318,2617,315,1788,514,107,313,695,687
1904600011322,3209,375,1988,846,103,309,765,995
1904600011341,3608,667,2700,241,108,387,700,973
1904600011356,5344,737,4250,357,187,727,1279,1520
1904600011375,5964,1158,4333,473,219,657,861,1653
190460001138A,2330,322,1429,579,80,213,474,666
1904600011394,2495,387,1746,360,72,293,483,731
1904600011407,3464,759,2349,352,132,397,423,829
1904600011426,3335,727,2166,442,137,346,359,798
1904600011430,4835,735,3604,496,166,524,1063,1394
1904600011445,2396,355,1902,139,127,377,609,699
190460001145A,4010,563,3142,305,116,496,1213,1231
1904600011464,3269,418,2608,242,99,460,919,1059
1904600011479,2267,276,1727,264,52,236,606,709
1904600011483,2026,270,1358,398,66,229,432,647
1904600011498,3212,422,2418,372,127,374,844,952
1904600011500,4575,928,3257,390,172,519,666,1157
1904600011515,1791,286,1350,155,78,217,378,463
190460001152A,3396,621,2350,425,124,364,577,979
1904600011534,5740,1152,4262,322,265,810,1089,1496
1904600011549,4515,668,3431,416,156,548,1086,1263
1904600011568,4996,831,3929,236,263,747,1163,1386
1904600011572,4541,916,3430,195,190,513,886,1264
1904600011587,2786,401,2269,114,138,484,693,804
1904600011591,3387,628,2566,193,144,452,740,988
1904600011604,3298,604,2065,629,127,387,344,961
1904600011619,3765,639,2452,674,153,373,527,953
1904600011623,4225,640,3371,214,183,653,1097,1233
1904600011638,4053,578,3227,248,139,526,991,1172
1904600011642,2601,252,1923,426,86,374,690,762
1904600011657,3567,489,2829,248,129,552,1012,945
1904600011661,282,45,183,54,10,36,52,80
1904600011676,362,73,243,46,14,50,28,112
1904600011708,1763,289,1299,175,80,238,443,477
1904600011712,3272,577,2533,162,218,527,850,892
1904600011727,3412,502,2599,311,128,414,862,923
1904600011731,3017,483,2221,313,116,342,580,795
1904600011746,3218,448,2361,409,89,297,762,898
1904600011750,4162,630,3444,88,225,834,948,993
1904600011765,3860,962,2660,235,159,474,429,852
190460001177A,2611,546,1880,185,107,341,286,572
1904800000000,306322,70891,211902,20902,13989,38278,50663,76829
1904800010000,304052,70188,210438,20799,13930,38014,50221,76126
1904800010013,0,0,0,0,0,0,0,*
190480001016A,2350,470,1710,170,119,345,439,639
1904800010189,3841,827,2476,538,138,500,336,882
1904800010193,2100,381,1418,301,90,232,272,497
1904800010210,4330,861,3014,454,203,540,892,1220
1904800010225,3721,795,2403,517,173,482,373,939
190480001023A,3696,725,2458,511,147,446,415,897
1904800010263,4712,843,3179,688,180,536,749,1218
1904800010282,1212,281,863,68,52,147,263,322
1904800010329,3826,637,2671,518,127,464,748,981
1904800010333,4092,388,1104,66,63,197,411,460
1904800010348,3729,750,2566,413,137,499,437,901
1904800010352,0,0,0,0,0,0,0,0
1904800010390,4191,898,3012,280,159,499,725,1042
1904800010403,3036,570,2200,266,96,313,558,756
1904800010422,4305,794,3283,226,162,587,763,1112
1904800010441,2106,469,1471,166,97,280,222,483
1904800010475,2582,360,1464,758,96,224,416,752
190480001048A,2463,374,1463,625,88,257,421,735
1904800010494,2174,288,1499,375,71,224,452,658
1904800010511,2276,676,1566,34,129,248,513,638
1904800010526,1423,306,941,175,60,176,185,317
1904800010545,3891,896,2447,538,173,431,350,950
190480001055A,2007,294,1304,409,71,195,428,579
1904800010564,3792,671,2558,563,143,480,579,1064
1904800010579,3175,640,2137,398,130,438,451,860
1904800010583,3201,506,2188,505,121,333,619,897
1904800010600,2676,483,1616,577,100,291,345,717
1904800010615,2141,400,1402,339,81,214,264,531
190480001062A,4412,851,3015,542,162,508,861,1000
1904800010761,1327,236,953,137,32,169,354,270
1904800010776,352,113,237,*,20,50,64,51
1904800010808,4385,840,3108,437,175,517,886,1143
1904800010812,3952,756,2854,342,145,445,648,1111
1904800010827,4230,877,2925,427,175,445,537,1054
1904800010831,1871,299,1472,100,96,302,414,478
1904800010865,5115,1067,3748,300,199,574,1176,1391
190480001087A,4706,909,3530,267,235,670,776,1281
1904800010899,3584,704,2634,246,204,589,571,888
1904800010901,3266,637,2088,541,111,357,427,839
1904800010916,3730,809,2668,253,134,493,536,955
1904800010920,3506,689,2444,372,113,370,685,923
1904800010935,4887,928,3819,140,256,813,850,1257
190480001094A,2551,497,2002,52,174,485,419,600
1904800010954,0,0,0,0,0,0,0,0
1904800010969,1020,264,720,36,60,160,121,228
1904800010973,2857,529,2161,167,136,453,605,720
1904800010988,2443,489,1836,118,135,396,402,600
1904800010992,5494,1327,3927,239,263,769,423,1285
1904800011007,5245,1257,3699,289,244,664,488,1093
1904800011011,51,17,34,0,4,7,13,12
1904800011030,1744,352,1357,35,86,326,256,441
1904800011045,4103,848,3082,173,185,616,617,1029
190480001105A,4585,983,3439,163,191,633,838,1208
1904800011064,5018,1241,3663,113,268,959,614,1115
1904800011100,752,156,577,19,50,158,107,170
190480001112A,5038,1099,3879,60,365,942,807,1152
1904800011134,22,*,16,5,*,3,3,7
1904800011149,1859,455,1382,22,138,341,274,451
1904800011153,798,177,564,57,38,106,131,208
1904800011168,1022,194,771,57,43,152,145,238
1904800011172,3329,841,2287,201,126,446,353,730
1904800011187,6516,1632,4623,260,331,731,1620,1808
1904800011191,2433,509,1842,82,138,462,442,608
1904800011204,3355,693,2445,217,130,426,514,854
1904800011219,2883,750,2088,45,199,479,512,673
1904800011223,4805,1257,3319,229,254,693,522,1054
1904800011238,4055,927,2807,295,192,530,386,888
1904800011242,3757,983,2711,63,245,646,598,907
1904800011257,4084,966,2803,315,209,533,429,927
1904800011261,2935,612,2044,279,147,356,356,700
1904800011276,2114,518,1368,228,103,272,238,545
1904800011280,2562,598,1770,194,130,312,322,646
1904800011295,2253,542,1522,189,113,334,242,538
1904800011308,2231,371,1625,230,76,262,381,586
1904800011312,7541,2191,5196,154,337,824,1570,2028
1904800011327,2954,741,2024,186,146,392,305,642
1904800011331,3552,850,2424,277,147,393,322,735
1904800011346,3204,982,2154,68,204,465,204,674
1904800011350,3386,674,2545,167,203,497,607,849
1904800011365,2986,644,2218,124,162,399,728,775
190480001137A,3160,766,2338,56,129,381,826,864
1904800011384,2760,801,1900,59,188,293,646,689
1904800011399,511,168,338,5,25,51,108,121
1904800011401,1083,267,794,22,67,121,282,279
1904800011416,2911,1005,1877,29,182,282,523,702
1904800011420,1325,403,903,19,78,125,296,365
1904800011435,6019,1821,4102,96,273,556,1463,1497
190480001144A,6413,1881,4398,131,330,597,1659,1666
1904800011454,712,198,494,20,38,64,216,225
1904800011469,83,7,66,10,3,8,12,29
1904800011473,3642,1152,2455,35,224,386,720,974
1904800011488,3819,1244,2535,38,233,358,814,949
1904800011492,1217,433,764,20,41,145,270,229
1904800011505,1826,632,1169,25,69,163,321,476
190480001151A,1862,580,1248,34,75,168,466,525
1904800011524,899,219,640,40,46,115,195,129
1904800011539,3485,1189,2262,34,186,376,538,937
1904800011543,548,179,356,13,25,49,95,147
1904800011558,2,*,*,*,*,*,*,*
1904800011562,2321,843,1457,21,77,193,323,659
1904800011577,171,42,127,*,16,26,4,47
1904800011581,3338,1232,2077,29,99,254,634,887
1904800011596,2845,1016,1813,16,120,220,527,780
1904800011609,1107,370,717,20,52,96,220,309
1904800011613,0,0,0,0,0,0,0,0
1904800011628,1568,392,1164,12,41,250,273,566
1904800011632,619,172,441,6,17,76,100,188
1904800011647,1296,503,785,8,31,95,239,348
1904800011651,535,182,344,6,23,57,119,111
1904800011666,67,26,41,0,6,7,7,15
1904800011685,0,0,0,0,0,0,0,0
1904800011702,0,0,0,0,0,0,0,*
1904900000000,46784,9980,30856,5462,2168,5123,10683,11384
1904900010000,43019,9018,28560,4958,1995,4772,9923,10426
190490001010A,875,138,555,182,29,82,224,253
1904900010114,1618,263,1038,317,61,165,381,411
1904900010129,1333,216,818,298,42,96,341,347
1904900010133,1483,257,1009,217,69,154,384,353
1904900010148,1636,283,1131,219,76,186,449,470
1904900010152,928,161,602,165,25,101,241,207
1904900010167,2734,580,1759,395,117,299,588,670
1904900010171,2589,549,1790,248,138,260,596,627
1904900010186,1277,225,872,180,54,161,333,318
1904900010190,1474,238,998,238,74,167,401,422
1904900010203,3331,768,2180,380,156,370,841,825
1904900010218,1467,226,1061,180,83,226,373,313
1904900010222,935,221,595,119,55,79,195,229
1904900010237,1834,348,1250,236,100,224,400,458
1904900010241,1422,351,943,128,57,152,320,328
1904900010256,1123,207,459,65,45,87,139,191
1904900010260,841,184,558,99,40,81,185,167
1904900010275,362,109,236,17,26,42,49,74
190490001028A,863,157,591,115,35,98,217,176
1904900010294,5,*,*,*,*,*,*,*
1904900010307,747,130,541,76,44,105,168,181
1904900010311,88,18,66,4,4,20,18,18
1904900010326,2185,470,1504,211,97,228,493,583
1904900010330,1471,359,1007,105,79,150,328,389
1904900010345,461,86,346,29,31,66,121,123
1904900010379,1837,424,1229,184,82,168,448,406
1904900010383,330,87,215,28,14,42,74,95
190490001042A,669,129,470,67,41,73,163,151
1904900010434,545,156,358,28,25,72,87,122
1904900010449,131,45,73,13,*,8,32,33
1904900010453,851,175,586,90,42,95,184,251
1904900010468,912,152,673,87,45,128,193,257
1904900010472,542,134,365,43,22,56,143,86
1904900010487,116,17,94,5,*,44,14,13
1904900010491,1174,366,750,58,53,156,230,281
1904900010504,639,159,443,37,24,90,158,147
1904900010519,104,40,64,0,10,24,25,5
1904900010523,174,47,119,8,8,19,38,30
1904900010538,28,8,19,*,0,3,6,9
1904900010542,125,30,84,11,6,15,30,33
1904900010557,141,13,48,5,*,4,21,25
1904900010561,828,253,534,41,45,102,111,188
1904900010576,115,31,77,7,7,10,29,29
1904900010580,24,11,9,4,0,*,4,7
1904900010595,4,*,*,*,*,*,*,*
1904900010608,190,60,120,9,14,13,43,30
1904900010612,8,*,7,0,*,*,3,3
1904900010631,3,*,*,*,*,*,*,*
1904900010646,220,72,146,*,7,16,51,41
1904900010650,8,*,6,0,*,0,*,*
1904900010665,131,41,88,*,*,22,21,29
190490001067A,88,20,63,5,4,8,25,20
