codigo_act,per_ocu,cve_ent,cve_mun,cve_loc,ageb
236113,6 a 10 personas,19,019,0001,0365
236211,11 a 30 personas,19,039,0001,0550
237312,101 a 250 personas,19,039,0001,5142
236221,0 a 5 personas,19,019,0001,0420
237212,0 a 5 personas,19,039,0001,1544
236211,0 a 5 personas,19,039,0001,0692
236111,11 a 30 personas,19,039,0001,1578
236211,51 a 100 personas,19,039,0001,1474
236211,101 a 250 personas,19,039,0001,1169
236112,6 a 10 personas,19,039,0001,1686
236221,51 a 100 personas,19,039,0001,0692
237212,0 a 5 personas,19,006,0001,0795
238910,31 a 50 personas,19,026,0001,2239
238390,6 a 10 personas,19,039,0001,0283
236111,31 a 50 personas,19,039,0001,1578
236111,51 a 100 personas,19,019,0001,0577
236111,0 a 5 personas,19,019,0001,0168
236111,0 a 5 personas,19,039,0001,1510
236111,0 a 5 personas,19,039,0001,1510
238340,11 a 30 personas,19,048,0001,0352
236111,0 a 5 personas,19,039,0001,0654
238910,6 a 10 personas,19,039,0001,1173
236111,0 a 5 personas,19,019,0001,0401
236111,11 a 30 personas,19,039,0001,1671
236221,11 a 30 personas,19,039,0001,2364
236111,11 a 30 personas,19,039,0001,1686
238210,101 a 250 personas,19,039,0001,1262
236222,6 a 10 personas,19,039,0001,1741
236112,6 a 10 personas,19,019,0001,0543
236111,31 a 50 personas,19,019,0001,0168
236111,11 a 30 personas,19,039,0001,1559
236111,31 a 50 personas,19,026,0001,1512
236111,0 a 5 personas,19,019,0001,0168
236211,11 a 30 personas,19,039,0001,0870
238122,0 a 5 personas,19,039,0001,0508
236111,0 a 5 personas,19,039,0001,1474
237212,11 a 30 personas,19,039,0001,4074
236221,11 a 30 personas,19,026,0001,2046
237312,11 a 30 personas,19,039,0001,1633
238990,11 a 30 personas,19,039,0001,1845
238320,0 a 5 personas,19,026,0001,0548
236111,11 a 30 personas,19,006,0001,0066
236221,6 a 10 personas,19,039,0001,1741
236111,0 a 5 personas,19,039,0001,0866
236111,0 a 5 personas,19,019,0001,0172
236211,0 a 5 personas,19,046,0001,1040
236211,11 a 30 personas,19,039,0001,1578
236111,11 a 30 personas,19,019,0001,0083
238222,0 a 5 personas,19,046,0001,0540
238190,0 a 5 personas,19,006,0001,1609
238221,11 a 30 personas,19,019,0001,0581
236221,0 a 5 personas,19,019,0001,0168
238390,0 a 5 personas,19,021,0001,0772
238210,11 a 30 personas,19,039,0001,1239
237312,31 a 50 personas,19,039,0001,2472
236111,51 a 100 personas,19,039,0001,2218
236221,11 a 30 personas,19,006,0001,1473
236221,0 a 5 personas,19,019,0001,0492
236221,0 a 5 personas,19,039,0001,4676
236221,0 a 5 personas,19,046,0001,1500
236221,11 a 30 personas,19,039,0001,0508
236221,0 a 5 personas,19,039,0001,1794
236221,0 a 5 personas,19,039,0001,1671
236221,0 a 5 personas,19,039,0001,1173
236221,11 a 30 personas,19,039,0001,1559
236221,11 a 30 personas,19,046,0001,0381
236221,11 a 30 personas,19,039,0001,1756
236221,0 a 5 personas,19,039,0001,0870
236221,6 a 10 personas,19,039,0001,146A
236221,0 a 5 personas,19,039,0001,1421
236221,0 a 5 personas,19,039,0001,0546
236221,11 a 30 personas,19,039,0001,1756
236221,11 a 30 personas,19,046,0001,1394
236211,0 a 5 personas,19,046,0001,1017
236211,0 a 5 personas,19,039,0001,0692
236211,51 a 100 personas,19,026,0001,2544
236211,11 a 30 personas,19,039,0001,146A
236211,6 a 10 personas,19,039,0001,1332
236211,51 a 100 personas,19,006,0001,0526
236211,51 a 100 personas,19,046,0001,0235
236112,31 a 50 personas,19,039,0001,1474
236112,0 a 5 personas,19,039,0001,1525
236112,11 a 30 personas,19,039,0001,1474
236111,31 a 50 personas,19,039,0001,4074
236111,11 a 30 personas,19,039,0001,146A
236111,6 a 10 personas,19,039,0001,1169
236111,0 a 5 personas,19,039,0001,0902
236111,0 a 5 personas,19,039,0001,1008
236111,0 a 5 personas,19,039,0001,3080
236111,0 a 5 personas,19,039,0001,0334
236111,11 a 30 personas,19,039,0001,2025
236111,0 a 5 personas,19,019,0001,0223
236111,0 a 5 personas,19,039,0001,1652
236111,0 a 5 personas,19,039,0001,107A
236112,0 a 5 personas,19,039,0001,089A
236111,0 a 5 personas,19,006,0001,1204
236221,0 a 5 personas,19,039,0001,4159
236221,11 a 30 personas,19,039,0001,235A
236221,51 a 100 personas,19,026,0001,0336
236211,11 a 30 personas,19,026,0001,0745
236111,101 a 250 personas,19,039,0001,178A
236221,11 a 30 personas,19,039,0001,2754
236221,51 a 100 personas,19,039,0001,1826
236111,11 a 30 personas,19,021,0001,033A
236111,51 a 100 personas,19,039,0001,1703
236211,51 a 100 personas,19,039,0001,1493
236112,31 a 50 personas,19,039,0001,1440
236111,0 a 5 personas,19,039,0001,1845
236211,11 a 30 personas,19,026,0001,0548
238222,0 a 5 personas,19,019,0001,0172
236112,11 a 30 personas,19,039,0001,1455
236111,11 a 30 personas,19,039,0001,2720
236211,11 a 30 personas,19,039,0001,1239
236221,0 a 5 personas,19,039,0001,1489
237312,51 a 100 personas,19,039,0001,1614
238210,6 a 10 personas,19,026,0001,0181
238210,11 a 30 personas,19,039,0001,0762
238210,0 a 5 personas,19,021,0001,1658
238210,11 a 30 personas,19,046,0001,1110
238210,31 a 50 personas,19,039,0001,3589
238210,31 a 50 personas,19,039,0001,1351
238210,6 a 10 personas,19,039,0001,1332
238210,11 a 30 personas,19,026,0001,0730
237212,6 a 10 personas,19,046,0001,070A
238210,0 a 5 personas,19,039,0001,1493
238210,0 a 5 personas,19,039,0001,1493
238221,0 a 5 personas,19,039,0001,096A
238210,11 a 30 personas,19,026,0001,0389
237131,101 a 250 personas,19,039,0001,1686
238210,6 a 10 personas,19,039,0001,4572
236221,11 a 30 personas,19,019,0001,0435
238210,6 a 10 personas,19,026,0001,1565
236211,0 a 5 personas,19,039,0001,0495
238210,6 a 10 personas,19,039,0001,1578
238210,31 a 50 personas,19,026,0001,1565
238130,0 a 5 personas,19,048,0001,0189
236111,101 a 250 personas,19,048,0001,0189
238210,11 a 30 personas,19,039,0001,0692
238190,11 a 30 personas,19,039,0001,0974
238210,11 a 30 personas,19,039,0001,096A
236111,0 a 5 personas,19,019,0001,0420
237131,0 a 5 personas,19,039,0001,1351
237111,0 a 5 personas,19,048,0001,0579
238210,11 a 30 personas,19,039,0001,1991
238390,0 a 5 personas,19,046,0001,0146
236211,0 a 5 personas,19,039,0001,0692
236221,11 a 30 personas,19,019,0001,0115
236111,51 a 100 personas,19,019,0001,0581
237212,11 a 30 personas,19,039,0001,1671
238221,0 a 5 personas,19,026,0001,0213
237131,51 a 100 personas,19,026,0001,0393
238210,0 a 5 personas,19,026,0001,0590
237312,11 a 30 personas,19,039,0001,1633
236211,11 a 30 personas,19,039,0001,1328
236111,0 a 5 personas,19,026,0001,0389
238290,0 a 5 personas,19,039,0001,2241
236111,0 a 5 personas,19,019,0001,044A
238990,0 a 5 personas,19,039,0001,0531
236111,11 a 30 personas,19,039,0001,2716
236221,11 a 30 personas,19,039,0001,1328
236211,11 a 30 personas,19,039,0001,0692
236111,11 a 30 personas,19,039,0001,0692
236111,0 a 5 personas,19,039,0001,1756
238221,31 a 50 personas,19,039,0001,1351
238210,31 a 50 personas,19,026,0001,0798
236221,51 a 100 personas,19,039,0001,0851
236111,11 a 30 personas,19,019,0001,0420
237212,0 a 5 personas,19,039,0001,1722
237211,0 a 5 personas,19,046,0001,1074
237212,6 a 10 personas,19,039,0001,1309
238210,0 a 5 personas,19,006,0001,0719
236221,11 a 30 personas,19,019,0001,0488
237212,0 a 5 personas,19,019,0001,0420
237111,11 a 30 personas,19,039,0001,1474
238910,0 a 5 personas,19,039,0001,0457
236111,11 a 30 personas,19,006,0001,0386
236221,11 a 30 personas,19,039,0001,1455
236211,0 a 5 personas,19,039,0001,0777
238122,11 a 30 personas,19,039,0001,0777
236211,0 a 5 personas,19,019,0001,044A
236221,0 a 5 personas,19,039,0001,146A
237111,6 a 10 personas,19,039,0001,4939
236221,11 a 30 personas,19,026,0001,0745
236111,0 a 5 personas,19,039,0001,139A
238390,0 a 5 personas,19,006,0001,0066
236111,0 a 5 personas,19,039,0001,235A
238130,0 a 5 personas,19,039,0001,1474
236211,0 a 5 personas,19,039,0001,0777
238210,51 a 100 personas,19,026,0001,2506
238210,31 a 50 personas,19,046,0001,0042
236111,0 a 5 personas,19,039,0001,1737
236221,0 a 5 personas,19,039,0001,0372
236111,0 a 5 personas,19,039,0001,3023
236111,11 a 30 personas,19,039,0001,3023
236211,51 a 100 personas,19,019,0001,0384
238210,31 a 50 personas,19,039,0001,1154
238320,11 a 30 personas,19,039,0001,0870
236111,11 a 30 personas,19,039,0001,1154
236221,11 a 30 personas,19,039,0001,0762
238390,0 a 5 personas,19,019,0001,0083
237132,251 y más personas,19,039,0001,2294
237312,31 a 50 personas,19,019,0001,0064
238130,11 a 30 personas,19,039,0001,1474
236111,11 a 30 personas,19,049,0001,0167
236111,11 a 30 personas,19,019,0001,0420
236111,0 a 5 personas,19,019,0001,0079
236221,6 a 10 personas,19,019,0001,0100
238221,0 a 5 personas,19,026,0001,1372
237212,0 a 5 personas,19,039,0001,1544
236111,0 a 5 personas,19,046,0001,0057
236111,0 a 5 personas,19,026,0001,0092
237992,51 a 100 personas,19,039,0001,1173
238210,11 a 30 personas,19,026,0001,1264
238990,0 a 5 personas,19,026,0001,2900
236112,11 a 30 personas,19,039,0001,2260
238210,6 a 10 personas,19,039,0001,1351
236211,101 a 250 personas,19,039,0001,096A
236221,51 a 100 personas,19,039,0001,096A
236112,11 a 30 personas,19,039,0001,1489
236111,11 a 30 personas,19,039,0001,3023
238390,11 a 30 personas,19,039,0001,1474
238210,11 a 30 personas,19,019,0001,0365
236211,11 a 30 personas,19,019,0001,0365
238910,31 a 50 personas,19,039,0001,1760
236111,6 a 10 personas,19,039,0001,1826
238910,11 a 30 personas,19,006,0133,2522
236111,11 a 30 personas,19,039,0001,1633
238290,11 a 30 personas,19,039,0001,2716
237212,6 a 10 personas,19,039,0001,4144
238190,6 a 10 personas,19,039,0001,3964
236221,6 a 10 personas,19,046,0001,1676
236211,0 a 5 personas,19,019,0001,0223
238222,0 a 5 personas,19,046,0001,0095
238210,0 a 5 personas,19,039,0001,1474
236211,0 a 5 personas,19,039,0001,3589
236221,11 a 30 personas,19,039,0001,1703
236112,101 a 250 personas,19,019,0001,0365
236111,101 a 250 personas,19,021,0001,0378
238210,0 a 5 personas,19,039,0001,420A
238210,11 a 30 personas,19,006,0001,1011
238130,6 a 10 personas,19,019,0001,0399
236211,11 a 30 personas,19,039,0001,1205
236221,0 a 5 personas,19,046,0001,0894
236221,101 a 250 personas,19,039,0001,2063
236211,11 a 30 personas,19,039,0001,1741
236211,11 a 30 personas,19,046,0001,0216
236111,11 a 30 personas,19,039,0001,3822
236111,11 a 30 personas,19,039,0001,1455
238190,11 a 30 personas,19,039,0001,0866
236221,6 a 10 personas,19,039,0001,1934
236111,11 a 30 personas,19,039,0001,1506
236221,11 a 30 personas,19,046,0001,0930
237111,0 a 5 personas,19,019,0001,0492
238221,11 a 30 personas,19,039,0001,2256
236221,0 a 5 personas,19,039,0001,2754
236111,0 a 5 personas,19,039,0001,3610
236111,11 a 30 personas,19,039,0001,146A
237131,11 a 30 personas,19,039,0001,3659
236111,0 a 5 personas,19,039,0001,2468
237312,6 a 10 personas,19,039,0001,2468
237993,0 a 5 personas,19,039,0001,1309
237993,11 a 30 personas,19,039,0001,1309
236221,6 a 10 personas,19,039,0001,1741
236221,6 a 10 personas,19,039,0001,3413
236221,101 a 250 personas,19,019,0001,0191
236221,11 a 30 personas,19,039,0001,0955
236111,6 a 10 personas,19,019,0001,0100
236111,0 a 5 personas,19,039,0001,235A
236221,0 a 5 personas,19,039,0001,2364
237131,11 a 30 personas,19,046,0001,0108
236211,51 a 100 personas,19,039,0001,1205
238210,11 a 30 personas,19,039,0001,1525
236111,11 a 30 personas,19,039,0001,0692
236221,31 a 50 personas,19,039,0001,1489
236111,11 a 30 personas,19,039,0001,1008
236111,0 a 5 personas,19,039,0001,1629
236111,101 a 250 personas,19,019,0001,0365
236111,6 a 10 personas,19,019,0001,0365
238210,31 a 50 personas,19,026,0001,0196
238290,0 a 5 personas,19,019,0001,0420
237212,31 a 50 personas,19,039,0001,1455
236111,11 a 30 personas,19,026,0001,1315
236111,11 a 30 personas,19,039,0001,491A
237122,31 a 50 personas,19,039,0001,0067
236221,11 a 30 personas,19,019,0001,0115
237212,0 a 5 personas,19,039,0001,1826
238130,0 a 5 personas,19,039,0001,1281
237131,11 a 30 personas,19,039,0001,0851
238190,6 a 10 personas,19,039,0001,0692
237992,0 a 5 personas,19,019,0001,0399
236111,11 a 30 personas,19,039,0001,4159
236111,101 a 250 personas,19,039,0001,2256
236111,51 a 100 personas,19,019,0001,0384
238210,31 a 50 personas,19,039,0001,4375
236111,101 a 250 personas,19,039,0001,1440
236221,0 a 5 personas,19,021,0001,097A
236113,0 a 5 personas,19,048,0001,0329
238222,11 a 30 personas,19,019,0001,0115
236111,11 a 30 personas,19,006,0001,2043
236111,0 a 5 personas,19,019,0001,0172
236221,6 a 10 personas,19,019,0001,0083
238222,31 a 50 personas,19,039,0001,0940
238910,11 a 30 personas,19,039,0001,1489
236221,31 a 50 personas,19,039,0001,1648
236111,0 a 5 personas,19,039,0001,5250
236111,0 a 5 personas,19,039,0001,1690
236111,0 a 5 personas,19,019,0001,0577
238210,0 a 5 personas,19,039,0001,1281
237212,11 a 30 personas,19,021,0001,1130
236221,11 a 30 personas,19,019,0001,0168
237212,11 a 30 personas,19,039,0001,4159
237312,51 a 100 personas,19,039,0001,2932
236111,11 a 30 personas,19,019,0001,0083
236221,101 a 250 personas,19,046,0001,0216
236221,51 a 100 personas,19,039,0001,1737
236211,0 a 5 personas,19,046,0001,0786
236211,11 a 30 personas,19,006,0001,0066
236111,0 a 5 personas,19,019,0001,0083
237111,11 a 30 personas,19,046,0001,1017
236221,11 a 30 personas,19,039,0001,1807
236221,0 a 5 personas,19,039,0001,1474
236221,101 a 250 personas,19,039,0001,139A
238390,0 a 5 personas,19,039,0001,2754
237993,0 a 5 personas,19,031,0001,0637
238190,0 a 5 personas,19,031,0001,0995
238210,31 a 50 personas,19,039,0001,1826
238990,31 a 50 personas,19,019,0001,0168
236221,0 a 5 personas,19,026,0001,0196
236211,0 a 5 personas,19,039,0001,1671
237121,101 a 250 personas,19,039,0001,1614
236221,11 a 30 personas,19,039,0001,1262
236111,31 a 50 personas,19,039,0001,1563
236111,11 a 30 personas,19,046,0001,0381
236111,31 a 50 personas,19,039,0001,2932
236221,11 a 30 personas,19,039,0001,1154
238210,6 a 10 personas,19,026,0001,0603
236221,0 a 5 personas,19,048,0001,1280
237212,51 a 100 personas,19,019,0001,0172
236111,0 a 5 personas,19,006,0001,0066
238390,0 a 5 personas,19,039,0001,192A
236111,51 a 100 personas,19,019,0001,0098
236111,11 a 30 personas,19,039,0001,2082
238210,11 a 30 personas,19,039,0001,4680
238210,11 a 30 personas,19,039,0001,2754
238122,0 a 5 personas,19,039,0001,1652
236221,51 a 100 personas,19,019,0001,012A
236221,11 a 30 personas,19,019,0001,0083
238390,0 a 5 personas,19,039,0001,0885
238390,0 a 5 personas,19,039,0001,3540
238390,6 a 10 personas,19,039,0001,2627
238390,0 a 5 personas,19,039,0001,2275
238390,0 a 5 personas,19,039,0001,0762
238330,11 a 30 personas,19,039,0001,2754
238390,0 a 5 personas,19,039,0001,160A
238390,0 a 5 personas,19,039,0001,2275
236211,31 a 50 personas,19,048,0001,0579
236111,51 a 100 personas,19,019,0001,0100
236111,6 a 10 personas,19,019,0001,0365
238330,0 a 5 personas,19,039,0001,1169
238210,31 a 50 personas,19,039,0001,0955
238210,11 a 30 personas,19,046,0001,1676
238190,11 a 30 personas,19,048,0001,1168
238210,0 a 5 personas,19,021,0001,0895
237312,11 a 30 personas,19,046,0001,1040
236111,11 a 30 personas,19,039,0001,3822
237111,6 a 10 personas,19,039,0001,1474
238210,6 a 10 personas,19,039,0001,1474
237212,11 a 30 personas,19,039,0001,0993
238990,31 a 50 personas,19,039,0001,0885
238210,11 a 30 personas,19,021,0001,0715
237999,101 a 250 personas,19,039,0001,192A
236221,0 a 5 personas,19,046,0001,0184
236211,51 a 100 personas,19,039,0001,1510
236221,11 a 30 personas,19,039,0001,1328
238210,6 a 10 personas,19,039,0001,0940
236221,6 a 10 personas,19,039,0001,0832
236111,11 a 30 personas,19,026,0001,1476
238210,6 a 10 personas,19,039,0001,1370
236111,0 a 5 personas,19,039,0001,1690
236111,251 y más personas,19,039,0001,0974
236111,6 a 10 personas,19,039,0001,5212
236111,0 a 5 personas,19,039,0001,1440
237212,11 a 30 personas,19,039,0001,2114
236111,0 a 5 personas,19,019,0001,0242
236111,51 a 100 personas,19,019,0001,0384
236111,11 a 30 personas,19,039,0001,1440
236111,11 a 30 personas,19,039,0001,1811
236221,0 a 5 personas,19,039,0001,1741
236112,11 a 30 personas,19,019,0001,0172
236221,6 a 10 personas,19,039,0001,1652
236221,0 a 5 personas,19,019,0001,0420
236111,0 a 5 personas,19,039,0001,2472
236111,0 a 5 personas,19,039,0001,1633
236111,11 a 30 personas,19,018,0234,0207
236221,101 a 250 personas,19,039,0001,445A
236111,6 a 10 personas,19,019,0001,0153
236111,0 a 5 personas,19,019,0001,0079
236111,11 a 30 personas,19,039,0001,1559
237312,101 a 250 personas,19,039,0001,1370
237131,0 a 5 personas,19,046,0001,1661
238222,11 a 30 personas,19,026,0001,1368
238210,6 a 10 personas,19,039,0001,1544
238222,11 a 30 personas,19,026,0001,0251
238190,0 a 5 personas,19,019,0001,0134
238350,6 a 10 personas,19,021,0001,1501
238190,0 a 5 personas,19,039,0001,1811
238210,0 a 5 personas,19,031,0313,1601
238210,6 a 10 personas,19,026,0001,0641
238210,0 a 5 personas,19,026,0001,0389
238222,11 a 30 personas,19,021,0001,1785
238221,11 a 30 personas,19,026,0001,0798
238221,0 a 5 personas,19,046,0001,0146
238210,0 a 5 personas,19,039,0001,1281
238210,0 a 5 personas,19,039,0001,0902
238210,0 a 5 personas,19,039,0001,0673
238210,0 a 5 personas,19,039,0001,0033
238210,0 a 5 personas,19,046,0001,1106
238210,0 a 5 personas,19,026,0001,0181
238210,11 a 30 personas,19,039,0001,0033
238210,0 a 5 personas,19,039,0001,3381
238210,0 a 5 personas,19,039,0001,3362
238210,0 a 5 personas,19,046,0001,0540
238210,11 a 30 personas,19,026,0001,1372
238210,31 a 50 personas,19,021,0001,0537
238130,11 a 30 personas,19,006,0001,1308
237131,0 a 5 personas,19,039,0001,1722
238990,101 a 250 personas,19,039,0001,4676
238210,6 a 10 personas,19,039,0001,0508
238221,0 a 5 personas,19,039,0001,1934
238210,11 a 30 personas,19,046,0001,0057
238210,11 a 30 personas,19,039,0001,1582
238221,51 a 100 personas,19,006,0001,151A
237212,31 a 50 personas,19,039,0001,1563
238210,51 a 100 personas,19,039,0001,1224
238210,11 a 30 personas,19,039,0001,484A
238221,11 a 30 personas,19,046,0001,1318
238210,11 a 30 personas,19,006,0001,3003
238390,6 a 10 personas,19,026,0001,1601
238290,0 a 5 personas,19,039,0001,1582
238210,0 a 5 personas,19,039,0001,1281
238210,0 a 5 personas,19,039,0001,146A
236221,11 a 30 personas,19,039,0001,4286
238221,11 a 30 personas,19,039,0001,1309
238210,31 a 50 personas,19,039,0001,1900
236211,6 a 10 personas,19,006,0001,2236
236211,0 a 5 personas,19,039,0001,1510
238210,6 a 10 personas,19,046,0001,0907
236221,11 a 30 personas,19,048,0001,1613
236111,0 a 5 personas,19,039,0001,1493
236111,0 a 5 personas,19,039,0001,1741
237131,31 a 50 personas,19,006,0001,1011
236111,11 a 30 personas,19,019,0001,0079
236111,11 a 30 personas,19,019,0001,0399
236113,6 a 10 personas,19,019,0001,0420
236111,0 a 5 personas,19,019,0001,044A
236221,101 a 250 personas,19,019,0001,0083
238390,6 a 10 personas,19,039,0001,235A
238130,0 a 5 personas,19,039,0001,0847
236211,0 a 5 personas,19,039,0001,1633
238312,11 a 30 personas,19,021,0001,0240
236111,0 a 5 personas,19,019,0001,0172
238210,6 a 10 personas,19,039,0001,1826
238340,0 a 5 personas,19,039,0001,5053
238210,11 a 30 personas,19,021,0001,0490
238311,31 a 50 personas,19,039,0001,4676
238210,11 a 30 personas,19,019,0001,0168
236221,11 a 30 personas,19,019,0001,0191
238210,11 a 30 personas,19,026,0001,2046
236111,0 a 5 personas,19,019,0001,0365
236111,0 a 5 personas,19,039,0001,0599
237212,0 a 5 personas,19,019,0001,0100
237121,51 a 100 personas,19,026,0001,0124
238910,101 a 250 personas,19,026,0001,1122
236221,0 a 5 personas,19,026,0001,0196
236112,0 a 5 personas,19,039,0001,1845
238210,11 a 30 personas,19,019,0001,0172
238210,11 a 30 personas,19,019,0001,0172
237132,6 a 10 personas,19,021,0001,0772
236221,51 a 100 personas,19,039,0001,1474
238320,0 a 5 personas,19,039,0001,2006
236111,0 a 5 personas,19,019,0001,0172
236221,51 a 100 personas,19,039,0001,1046
236111,0 a 5 personas,19,019,0001,0384
