cve_ent,cve_mun,cve_loc,ageb,codigo_act,per_ocu
15,106,0086,423A,238210,0 a 5 personas
15,106,0080,3871,238221,0 a 5 personas
15,022,0001,0061,238190,0 a 5 personas
15,054,0049,1203,237111,31 a 50 personas
15,106,0001,0307,236221,11 a 30 personas
15,106,0001,0307,236221,0 a 5 personas
15,054,0037,0991,237212,11 a 30 personas
15,054,0038,1006,237212,0 a 5 personas
15,106,0001,0504,237992,6 a 10 personas
15,106,0051,2731,238311,0 a 5 personas
15,106,0083,2727,238210,0 a 5 personas
15,106,0001,0307,237312,0 a 5 personas
15,106,0001,0307,237312,6 a 10 personas
15,106,0097,2267,311830,0 a 5 personas
15,106,0080,3886,311812,0 a 5 personas
15,051,0001,0472,311910,251 y mÃ¡s personas
15,106,0090,4367,311811,251 y mÃ¡s personas
15,106,0084,4600,311811,251 y mÃ¡s personas
15,051,0001,0472,311811,251 y mÃ¡s personas
15,051,0001,0472,311812,251 y mÃ¡s personas
15,106,0001,0487,311812,0 a 5 personas
15,051,0001,0241,315225,0 a 5 personas
15,106,0070,302A,313210,6 a 10 personas
15,106,0066,4742,315999,0 a 5 personas
15,051,0086,0487,311930,51 a 100 personas
15,106,0238,3443,313112,11 a 30 personas
15,106,0001,0398,315225,0 a 5 personas
15,106,0001,3335,312112,0 a 5 personas
15,054,0049,1237,312112,0 a 5 personas
15,115,0001,0043,312112,0 a 5 personas
15,054,0001,0737,312112,0 a 5 personas
15,106,0001,2426,312112,0 a 5 personas
15,106,0087,4032,312112,0 a 5 personas
15,062,0023,0033,312112,0 a 5 personas
15,067,0013,0260,312112,0 a 5 personas
15,051,0026,0311,312112,0 a 5 personas
15,090,0036,0023,312112,0 a 5 personas
15,089,0001,0126,312112,0 a 5 personas
15,054,0037,0915,312112,0 a 5 personas
15,067,0001,0190,312112,0 a 5 personas
15,106,0049,5100,312112,0 a 5 personas
15,118,0134,0721,312112,0 a 5 personas
15,115,0001,0058,312112,0 a 5 personas
15,106,0099,2197,312112,0 a 5 personas
15,076,0001,0113,312112,0 a 5 personas
15,076,0001,0325,312112,0 a 5 personas
15,118,0001,0083,312112,0 a 5 personas
15,106,0075,4136,312112,0 a 5 personas
15,106,0001,3373,312112,0 a 5 personas
15,106,0083,2727,312112,0 a 5 personas
15,076,0001,0310,312112,0 a 5 personas
15,076,0001,0359,312112,0 a 5 personas
15,051,0001,0275,312112,0 a 5 personas
15,106,0086,4244,312112,0 a 5 personas
15,106,0001,2110,312112,0 a 5 personas
15,106,0001,2017,312112,0 a 5 personas
15,106,0092,409A,312112,0 a 5 personas
15,090,0037,0076,312112,0 a 5 personas
15,106,0001,042A,312112,0 a 5 personas
15,106,0084,4600,312112,0 a 5 personas
15,106,0080,3852,312112,0 a 5 personas
15,106,0001,2021,312112,0 a 5 personas
15,106,0064,4954,312112,0 a 5 personas
15,106,0066,4742,312112,0 a 5 personas
15,106,0093,3941,312112,0 a 5 personas
15,106,0001,0434,312112,0 a 5 personas
15,106,0062,1771,312112,0 a 5 personas
15,067,0001,0190,312112,6 a 10 personas
15,106,0001,1983,312112,0 a 5 personas
15,106,0001,0608,312112,0 a 5 personas
15,115,0001,0058,312112,0 a 5 personas
15,106,0090,4297,312112,0 a 5 personas
15,118,0001,0083,312112,0 a 5 personas
15,106,0075,4102,312112,0 a 5 personas
15,118,0060,0789,312112,0 a 5 personas
15,054,0049,1218,312111,0 a 5 personas
15,106,0001,0415,311222,31 a 50 personas
15,051,0001,0241,315225,0 a 5 personas
15,067,0014,0148,315224,0 a 5 personas
15,067,0014,0148,315224,0 a 5 personas
15,005,0035,0499,311110,0 a 5 personas
15,005,0018,0287,312143,0 a 5 personas
15,090,0037,0076,311340,0 a 5 personas
15,090,0037,0076,311340,0 a 5 personas
15,051,0001,0186,311214,11 a 30 personas
15,106,0068,2500,311110,0 a 5 personas
15,106,0001,0415,311110,101 a 250 personas
15,054,0001,0737,311613,31 a 50 personas
15,106,0127,220A,311110,0 a 5 personas
15,106,0127,220A,311110,0 a 5 personas
15,106,0127,220A,311110,0 a 5 personas
15,051,0001,0468,311930,31 a 50 personas
15,051,0001,0186,313240,51 a 100 personas
15,067,0014,0148,314120,0 a 5 personas
15,118,0060,0810,315225,0 a 5 personas
15,090,0037,0076,315225,0 a 5 personas
15,106,0233,4371,315225,0 a 5 personas
15,118,0067,0168,311830,0 a 5 personas
15,054,0049,1237,311812,6 a 10 personas
15,118,0064,0350,311812,0 a 5 personas
15,062,0001,0175,311812,0 a 5 personas
15,090,0006,0220,311812,0 a 5 personas
15,090,0006,0220,311812,6 a 10 personas
15,090,0006,0220,311812,0 a 5 personas
15,090,0006,0324,311812,0 a 5 personas
15,090,0006,0220,311812,0 a 5 personas
15,090,0006,0220,311812,0 a 5 personas
15,090,0006,0220,311812,0 a 5 personas
15,090,0006,0220,311812,0 a 5 personas
15,090,0006,0220,311812,0 a 5 personas
15,090,0006,0216,311812,0 a 5 personas
15,090,0006,0220,311812,0 a 5 personas
15,090,0006,0220,311812,0 a 5 personas
15,090,0006,0220,311812,0 a 5 personas
15,090,0006,0220,311812,0 a 5 personas
15,090,0006,0216,311812,0 a 5 personas
15,090,0006,0339,311812,0 a 5 personas
15,118,0064,0350,311812,0 a 5 personas
15,118,0064,0365,311812,0 a 5 personas
15,118,0064,0365,311812,0 a 5 personas
15,090,0006,0339,311812,0 a 5 personas
15,106,0064,4973,311812,0 a 5 personas
15,062,0001,0175,311812,0 a 5 personas
15,087,0029,0282,311812,0 a 5 personas
15,106,0001,0400,311812,0 a 5 personas
15,118,0064,0350,311812,0 a 5 personas
15,106,0001,035A,311812,0 a 5 personas
15,118,0001,0134,311812,0 a 5 personas
15,106,0001,3104,311812,0 a 5 personas
15,118,0001,0505,311812,0 a 5 personas
15,090,0006,0220,311812,0 a 5 personas
15,090,0006,0220,311812,0 a 5 personas
15,090,0006,0220,311812,0 a 5 personas
15,090,0006,0220,311812,0 a 5 personas
15,090,0006,0324,311812,0 a 5 personas
15,087,0017,0314,315123,0 a 5 personas
15,051,0001,0472,315123,101 a 250 personas
15,062,0001,018A,315225,0 a 5 personas
15,051,0001,0472,315123,51 a 100 personas
15,051,0021,0078,313210,0 a 5 personas
15,106,0235,4507,311830,0 a 5 personas
15,106,0235,4507,311830,0 a 5 personas
15,087,0021,0136,311910,0 a 5 personas
15,106,0084,1803,312112,0 a 5 personas
15,106,0082,2182,312112,0 a 5 personas
15,118,0053,0153,312112,0 a 5 personas
15,106,0051,2746,312112,0 a 5 personas
15,106,0043,4901,312112,0 a 5 personas
15,106,0046,4827,312112,0 a 5 personas
15,051,0022,035A,312112,0 a 5 personas
15,106,0001,1998,312112,0 a 5 personas
15,067,0005,0218,312112,0 a 5 personas
15,005,0037,0395,312112,0 a 5 personas
15,062,0023,0033,312112,0 a 5 personas
15,054,0034,0883,314991,0 a 5 personas
15,106,0001,0400,315225,0 a 5 personas
15,076,0001,0359,316211,31 a 50 personas
15,106,0083,1517,315224,0 a 5 personas
15,067,0012,0186,313111,0 a 5 personas
15,054,0001,0722,313111,0 a 5 personas
15,106,0066,4761,313111,0 a 5 personas
15,087,0017,0314,314110,0 a 5 personas
15,106,0001,0491,313111,0 a 5 personas
15,067,0014,0148,313111,0 a 5 personas
15,106,0055,3655,313111,0 a 5 personas
15,067,0014,0148,313111,0 a 5 personas
15,106,0066,4719,313111,0 a 5 personas
15,115,0001,0043,315224,0 a 5 personas
15,054,0001,0737,315224,0 a 5 personas
15,054,0001,0563,315123,0 a 5 personas
15,089,0001,0126,316999,0 a 5 personas
15,106,0001,0523,313111,0 a 5 personas
15,054,0001,0737,313111,0 a 5 personas
15,106,0066,4704,315991,0 a 5 personas
15,067,0014,0148,315224,0 a 5 personas
15,067,0014,0148,314120,0 a 5 personas
15,106,0001,0468,314991,0 a 5 personas
15,051,0001,0186,315123,11 a 30 personas
15,115,0001,0043,315225,0 a 5 personas
15,106,0083,2712,315123,6 a 10 personas
15,106,0084,1803,311830,0 a 5 personas
15,106,0001,0538,311350,0 a 5 personas
15,118,0064,0365,311812,0 a 5 personas
15,062,0001,0245,311340,51 a 100 personas
15,062,0001,0245,311340,51 a 100 personas
15,106,0084,1803,314999,0 a 5 personas
15,106,0075,4174,311350,251 y mÃ¡s personas
15,106,0001,195A,311922,0 a 5 personas
15,106,0239,1273,311350,251 y mÃ¡s personas
15,106,0001,0487,315223,0 a 5 personas
15,106,0238,3443,312111,11 a 30 personas
15,072,0001,0063,312149,0 a 5 personas
15,067,0001,0190,315229,0 a 5 personas
15,106,0082,2182,314912,51 a 100 personas
15,106,0001,0538,311812,0 a 5 personas
15,106,0001,0576,312112,0 a 5 personas
15,054,0037,0934,311812,0 a 5 personas
15,054,0037,0934,311812,0 a 5 personas
15,106,0112,2483,313210,51 a 100 personas
15,106,0086,4244,311110,0 a 5 personas
15,076,0001,0109,316211,0 a 5 personas
15,106,0072,2178,311513,0 a 5 personas
15,054,0001,0578,311830,0 a 5 personas
15,106,0086,4225,311923,251 y mÃ¡s personas
15,054,0049,1171,311910,0 a 5 personas
15,087,0030,016A,311910,0 a 5 personas
15,118,0064,0702,311110,0 a 5 personas
15,055,0001,0043,315229,11 a 30 personas
15,051,0021,0078,313210,0 a 5 personas
15,106,0001,0542,311812,0 a 5 personas
15,106,0001,2411,311214,0 a 5 personas
15,106,0070,302A,311812,0 a 5 personas
15,051,0024,0398,311830,0 a 5 personas
15,106,0001,0383,311812,0 a 5 personas
15,054,0037,0953,311812,0 a 5 personas
15,106,0066,4719,311520,0 a 5 personas
15,076,0001,0058,311520,0 a 5 personas
15,106,0079,1502,311520,0 a 5 personas
15,106,0070,1786,311520,0 a 5 personas
15,106,0127,220A,316991,0 a 5 personas
15,087,0030,016A,316991,0 a 5 personas
15,118,0001,0219,311812,0 a 5 personas
15,106,0087,3960,312112,101 a 250 personas
15,106,0112,2483,312112,0 a 5 personas
15,118,0054,0897,311910,0 a 5 personas
15,106,0001,0608,313220,0 a 5 personas
15,106,0001,0595,314991,0 a 5 personas
15,106,0083,170A,314991,0 a 5 personas
15,067,0001,0190,314912,0 a 5 personas
15,115,0001,0058,314991,0 a 5 personas
15,115,0006,0096,314991,0 a 5 personas
15,106,0068,2500,314991,0 a 5 personas
15,106,0097,2267,314991,0 a 5 personas
15,067,0012,0186,314991,0 a 5 personas
15,076,0001,0062,314991,0 a 5 personas
15,106,0066,4742,314991,0 a 5 personas
15,106,0001,0491,314991,0 a 5 personas
15,054,0035,0633,314991,0 a 5 personas
15,018,0003,004A,314991,0 a 5 personas
15,106,0001,0491,314991,0 a 5 personas
15,076,0001,0359,313220,0 a 5 personas
15,115,0001,0043,314991,0 a 5 personas
15,106,0066,4757,314991,0 a 5 personas
15,106,0066,4742,314991,0 a 5 personas
15,051,0001,0256,314991,0 a 5 personas
15,106,0001,2036,314991,0 a 5 personas
15,106,0066,4742,314991,0 a 5 personas
15,067,0012,0186,314991,0 a 5 personas
15,115,0001,0043,314991,0 a 5 personas
15,115,0001,0043,314991,0 a 5 personas
15,054,0038,1010,314991,0 a 5 personas
15,106,0001,0487,315224,0 a 5 personas
15,106,0233,4403,314991,0 a 5 personas
15,115,0001,0043,314991,0 a 5 personas
15,106,0001,0453,314991,0 a 5 personas
15,115,0001,0043,314991,0 a 5 personas
15,106,0001,0576,314991,0 a 5 personas
15,067,0015,0275,314991,0 a 5 personas
15,106,0001,0608,314991,0 a 5 personas
15,115,0001,0043,314991,0 a 5 personas
15,115,0001,0058,314991,0 a 5 personas
15,118,0054,0878,314991,0 a 5 personas
15,106,0001,1023,314991,0 a 5 personas
15,076,0001,0062,314991,6 a 10 personas
15,076,0001,0113,314991,0 a 5 personas
15,115,0001,0058,314991,0 a 5 personas
15,115,0001,0058,314991,0 a 5 personas
15,115,0001,0058,314991,0 a 5 personas
15,115,0001,0058,314991,0 a 5 personas
15,115,0001,0058,314991,0 a 5 personas
15,106,0051,2746,314991,0 a 5 personas
15,115,0001,0043,314991,0 a 5 personas
15,076,0001,0062,314991,0 a 5 personas
15,118,0001,0134,314991,0 a 5 personas
15,106,0001,2055,314991,0 a 5 personas
15,118,0058,005A,314991,0 a 5 personas
15,106,0075,4136,315223,0 a 5 personas
15,054,0034,0883,314991,0 a 5 personas
15,054,0034,0883,314991,0 a 5 personas
15,054,0038,1059,314991,0 a 5 personas
15,054,0034,0830,311910,0 a 5 personas
15,106,0001,1945,311910,0 a 5 personas
15,106,0086,4263,311910,0 a 5 personas
15,106,0077,5011,311910,0 a 5 personas
15,118,0001,0685,311910,11 a 30 personas
15,062,0001,0194,311910,0 a 5 personas
15,076,0001,0077,316211,0 a 5 personas
15,115,0001,0043,314991,0 a 5 personas
15,106,0235,4545,315225,0 a 5 personas
15,067,0005,0218,316991,31 a 50 personas
15,106,0235,4511,311910,0 a 5 personas
15,106,0087,3960,312221,11 a 30 personas
15,051,0001,0453,311812,0 a 5 personas
15,118,0060,0806,311812,0 a 5 personas
15,076,0001,0359,311812,0 a 5 personas
15,118,0064,0350,311812,0 a 5 personas
15,051,0026,0311,311812,0 a 5 personas
15,087,0030,016A,311812,0 a 5 personas
15,106,0051,2746,311910,0 a 5 personas
15,051,0001,0186,311922,31 a 50 personas
15,051,0001,0241,311922,6 a 10 personas
15,106,0086,4225,311923,251 y mÃ¡s personas
15,062,0001,0175,311923,6 a 10 personas
15,051,0001,0186,311422,31 a 50 personas
15,106,0075,4155,311350,0 a 5 personas
15,076,0001,0359,316211,0 a 5 personas
15,076,0001,0113,316211,0 a 5 personas
15,076,0001,0109,316211,0 a 5 personas
15,076,0001,0109,316211,0 a 5 personas
15,076,0001,0359,316211,0 a 5 personas
15,076,0001,0132,316213,6 a 10 personas
15,076,0001,0113,316211,0 a 5 personas
15,076,0001,0109,316211,0 a 5 personas
15,076,0001,0306,316211,0 a 5 personas
15,076,0001,0359,316211,0 a 5 personas
15,076,0001,0113,316213,11 a 30 personas
15,076,0001,0109,316211,0 a 5 personas
15,076,0001,0359,316212,0 a 5 personas
15,076,0001,0109,316211,6 a 10 personas
15,076,0001,0359,316211,0 a 5 personas
15,076,0001,0058,316211,0 a 5 personas
15,106,0001,0415,316211,251 y mÃ¡s personas
15,076,0001,0359,316211,0 a 5 personas
15,067,0014,0148,315999,0 a 5 personas
15,054,0001,0563,313111,0 a 5 personas
15,062,0011,0103,311812,31 a 50 personas
15,106,0001,0608,311812,0 a 5 personas
15,062,0001,0175,311613,0 a 5 personas
15,106,0088,2479,311613,6 a 10 personas
15,067,0001,0190,311613,0 a 5 personas
15,087,0027,0278,311613,0 a 5 personas
15,106,0088,2479,311612,0 a 5 personas
15,090,0028,0269,311613,0 a 5 personas
15,090,0028,0269,311613,0 a 5 personas
15,106,0083,1589,311830,0 a 5 personas
15,055,0001,0058,311910,0 a 5 personas
15,106,0001,0468,315223,0 a 5 personas
15,054,0049,1133,311820,0 a 5 personas
15,055,0001,0058,311614,0 a 5 personas
15,106,0001,1061,315225,0 a 5 personas
15,106,0084,4598,311812,0 a 5 personas
15,054,0049,1241,311812,0 a 5 personas
15,062,0001,0226,311213,0 a 5 personas
15,106,0001,0487,315225,6 a 10 personas
15,106,0001,0491,311812,51 a 100 personas
15,106,0066,4704,315991,0 a 5 personas
15,051,0001,0186,315229,101 a 250 personas
15,118,0001,0859,316991,11 a 30 personas
15,106,0238,3443,312112,0 a 5 personas
15,106,0065,2981,312112,0 a 5 personas
15,106,0233,4403,312112,0 a 5 personas
15,054,0049,1203,312112,0 a 5 personas
15,076,0001,0414,312120,0 a 5 personas
15,106,0090,4367,312120,0 a 5 personas
15,106,0001,0468,311812,0 a 5 personas
15,055,0003,0039,311422,101 a 250 personas
15,106,0238,3443,311999,101 a 250 personas
15,106,0235,4545,311910,0 a 5 personas
15,090,0001,0201,311910,0 a 5 personas
15,106,0233,4403,311910,0 a 5 personas
15,054,0038,1025,311910,0 a 5 personas
15,118,0001,0149,311910,0 a 5 personas
15,055,0001,0058,311910,0 a 5 personas
15,106,0066,4757,311910,0 a 5 personas
15,054,0038,1063,311910,0 a 5 personas
15,115,0006,0081,311350,11 a 30 personas
15,076,0001,0397,311350,0 a 5 personas
15,062,0001,0226,311350,0 a 5 personas
15,051,0001,0275,311350,0 a 5 personas
15,118,0001,0079,311812,0 a 5 personas
15,118,0060,0810,311812,0 a 5 personas
15,090,0035,0127,311812,0 a 5 personas
15,055,0001,0043,311812,0 a 5 personas
15,106,0235,4564,311812,0 a 5 personas
15,054,0034,0864,311812,0 a 5 personas
15,106,0075,4136,311812,0 a 5 personas
15,054,0037,0968,311812,0 a 5 personas
15,051,0001,0472,313210,51 a 100 personas
15,106,0001,0449,315225,0 a 5 personas
15,106,0001,0487,315225,0 a 5 personas
15,054,0049,1237,311812,0 a 5 personas
15,106,0087,3960,312221,11 a 30 personas
15,051,0024,0398,314120,0 a 5 personas
15,051,0001,0186,315229,0 a 5 personas
15,106,0086,4225,311991,251 y mÃ¡s personas
15,106,0233,4456,311311,11 a 30 personas
15,051,0017,0400,311830,6 a 10 personas
15,051,0021,0078,315229,6 a 10 personas
15,106,0087,3960,315221,6 a 10 personas
15,118,0053,0153,311830,0 a 5 personas
15,051,0001,0186,314120,0 a 5 personas
15,106,0084,3509,314120,251 y mÃ¡s personas
15,106,0001,3212,311212,11 a 30 personas
15,062,0001,0175,315225,0 a 5 personas
15,067,0014,0148,315225,0 a 5 personas
15,054,0038,1025,315229,0 a 5 personas
15,051,0001,0256,315225,0 a 5 personas
15,106,0086,4210,315225,0 a 5 personas
15,054,0001,0578,315225,0 a 5 personas
15,106,0238,3443,311940,101 a 250 personas
15,067,0014,0148,314120,6 a 10 personas
15,067,0014,0148,314120,0 a 5 personas
15,067,0014,0148,314120,0 a 5 personas
15,067,0014,028A,314120,0 a 5 personas
15,106,0046,4846,315225,0 a 5 personas
15,054,0035,0811,315224,0 a 5 personas
15,072,0001,0063,314120,0 a 5 personas
15,106,0066,4742,315991,6 a 10 personas
15,106,0066,4742,315991,0 a 5 personas
15,106,0084,4615,315223,0 a 5 personas
15,067,0014,0148,315224,0 a 5 personas
15,018,0003,004A,315229,0 a 5 personas
15,106,0062,2680,315223,0 a 5 personas
15,106,0001,0491,315225,0 a 5 personas
15,087,0030,0174,314991,0 a 5 personas
15,005,0034,0380,315229,6 a 10 personas
15,118,0001,0859,315225,0 a 5 personas
15,005,0004,0215,315229,31 a 50 personas
15,067,0001,0190,315225,0 a 5 personas
15,054,0034,0864,315223,0 a 5 personas
15,106,0075,4155,315224,0 a 5 personas
15,106,0062,1771,315222,0 a 5 personas
15,106,0084,4615,315225,0 a 5 personas
15,076,0001,0058,315229,0 a 5 personas
15,054,0049,1241,315229,6 a 10 personas
15,054,0001,0737,315229,6 a 10 personas
15,106,0233,4441,314120,0 a 5 personas
15,054,0049,1190,315225,0 a 5 personas
15,106,0075,4102,311820,6 a 10 personas
15,067,0015,0275,311423,0 a 5 personas
15,067,0015,0275,311423,0 a 5 personas
15,115,0001,0043,315221,0 a 5 personas
15,106,0235,455A,315225,0 a 5 personas
15,087,0079,0348,314120,0 a 5 personas
15,106,0090,4333,311520,0 a 5 personas
15,054,0037,0987,312112,6 a 10 personas
15,076,0001,0132,314911,0 a 5 personas
15,106,0001,0487,315225,0 a 5 personas
15,106,0066,4757,315991,0 a 5 personas
15,106,0083,1659,314991,0 a 5 personas
15,051,0001,0275,315225,0 a 5 personas
15,076,0001,0359,316211,0 a 5 personas
15,118,0067,0543,315225,0 a 5 personas
15,106,0084,4615,315225,0 a 5 personas
15,051,0026,0326,315999,0 a 5 personas
15,106,0050,1184,315225,0 a 5 personas
15,106,0235,4507,315229,0 a 5 personas
15,018,0001,0139,315225,0 a 5 personas
15,054,0035,0811,315225,0 a 5 personas
15,106,0075,4102,315224,0 a 5 personas
15,054,0047,0667,315229,0 a 5 personas
15,118,0053,0153,314991,0 a 5 personas
15,106,0084,4600,315225,0 a 5 personas
15,087,0030,016A,314120,0 a 5 personas
15,051,0007,0294,315225,0 a 5 personas
15,054,0038,1025,315225,0 a 5 personas
15,106,0235,455A,315225,0 a 5 personas
15,005,0032,0145,315229,0 a 5 personas
15,106,0234,4494,315225,0 a 5 personas
15,106,0234,4494,315225,0 a 5 personas
15,005,0032,015A,315225,0 a 5 personas
15,106,0075,4174,315225,0 a 5 personas
15,106,0075,4136,315225,0 a 5 personas
15,005,0032,015A,314120,0 a 5 personas
15,090,0001,0201,314120,0 a 5 personas
15,062,0001,0175,315225,0 a 5 personas
15,005,0004,0215,315225,0 a 5 personas
15,118,0058,005A,315225,0 a 5 personas
15,106,0066,4723,314991,0 a 5 personas
15,106,0066,4757,315225,0 a 5 personas
15,106,0079,1502,315229,0 a 5 personas
15,106,0083,1589,314120,0 a 5 personas
15,106,0001,2445,315225,0 a 5 personas
15,115,0001,0043,315225,0 a 5 personas
15,087,0010,030A,315229,0 a 5 personas
15,051,0001,0275,315225,0 a 5 personas
15,072,0001,0063,315221,0 a 5 personas
15,106,0001,195A,315225,0 a 5 personas
15,118,0060,0774,315225,0 a 5 personas
15,106,0075,4189,315225,0 a 5 personas
15,106,0075,4206,315225,0 a 5 personas
15,106,0188,5045,315225,0 a 5 personas
15,118,0058,090A,315225,0 a 5 personas
15,018,0008,0035,315225,0 a 5 personas
15,005,0001,0164,315225,0 a 5 personas
15,106,0080,3833,315225,0 a 5 personas
15,054,0035,0811,315225,0 a 5 personas
15,054,0037,0934,315229,6 a 10 personas
15,118,0001,0399,315225,0 a 5 personas
15,115,0006,0096,315123,0 a 5 personas
15,055,0001,0043,315225,0 a 5 personas
15,118,0054,0863,315229,0 a 5 personas
15,118,0059,0416,315223,0 a 5 personas
15,054,0034,0898,315223,0 a 5 personas
15,106,0092,4066,314120,0 a 5 personas
15,106,0001,1998,314110,0 a 5 personas
15,076,0001,0113,315225,0 a 5 personas
15,106,0051,2746,315225,0 a 5 personas
15,106,0083,1517,315225,0 a 5 personas
15,106,0046,4846,314120,0 a 5 personas
15,106,0084,1803,315225,0 a 5 personas
15,106,0001,3246,315225,0 a 5 personas
15,106,0065,2981,315225,0 a 5 personas
15,054,0035,0633,315225,0 a 5 personas
15,090,0006,0216,315225,0 a 5 personas
15,118,0001,0149,315225,0 a 5 personas
