cve_ageb,total_demand,vehicle_rate,transit_propensity,transit_demand
1403900015313,26604.660159952065,0.7692307692307693,0.23076923076923073,6139.536959988937
1403900010280,14279.808345744397,0.9838895281933256,0.016110471806674354,230.05444975882824
1403900012111,16931.846361320946,0.46801872074882994,0.53198127925117,9007.425287379785
1403900011414,14741.050107004026,0.4797891036906854,0.5202108963093146,7668.454888705082
1403900013995,15816.362940142124,0.6439509954058193,0.35604900459418065,5631.400281137891
1403900013694,31305.726085907492,0.6894273127753304,0.3105726872246696,9722.703476019728
1403900014230,11147.949423147886,0.4226579520697168,0.5773420479302832,6436.179950183419
1403900015296,10691.426476655222,0.6666666666666666,0.33333333333333337,3563.8088255517414
1403900010543,12701.99141679494,0.4529828109201213,0.5470171890798787,6948.207640531914
1403900011062,20270.61568580183,1.0,0.0,0.0
1403900012380,7027.0700806103905,0.5377358490566038,0.46226415094339623,3248.362584433105
1403900013567,7779.269925434428,0.422279792746114,0.5777202072538861,4494.2414336059
1403900011575,30021.085615991797,0.8645833333333334,0.13541666666666663,4065.3553438322215
1403900010153,20745.30353528137,0.7844357976653696,0.21556420233463036,4471.944808772716
1403900014067,11920.137484207073,0.6031496062992125,0.39685039370078745,4730.51125357509
1403900014828,15354.906564796787,0.5684615384615385,0.43153846153846154,6626.232756039229
1403900010276,18826.92900975238,0.4292929292929293,0.5707070707070707,10744.661505565753
1403900013001,6348.636535997297,0.711038961038961,0.288961038961039,1834.5086094277904
1403900011518,7898.563239264778,0.3727714748784441,0.6272285251215559,4954.204171143386
1403900014226,15879.85635875239,0.5196280991735537,0.4803719008264463,7628.236783904816
1403900011005,10160.956107786295,0.5040160642570282,0.49598393574297184,5039.671001251435
1403900012431,10857.663142691836,0.5714285714285714,0.4285714285714286,4653.284204010787
1403900010416,7694.697014509817,0.7464285714285714,0.25357142857142856,1951.1553143935605
1403900014531,7864.507497173421,0.8578680203045685,0.14213197969543145,1117.7980199028211
1403900010897,19770.781049069443,0.5610543302850995,0.43894566971490045,8678.298728370448
1403900014635,7497.371515121907,0.5508241758241759,0.44917582417582413,3367.6380294572295
1403900015135,10063.285989036074,0.5472901168969182,0.4527098831030818,4555.749023729402
1403900012304,16759.822903939705,0.7017434620174346,0.29825653798256535,4998.726756529962
1403900014052,17343.633299539844,0.7314178638351031,0.2685821361648969,4658.190080451051
1403900015309,13171.677871098113,0.8812260536398467,0.11877394636015326,1564.452160935025
1403900010149,12202.251116526797,0.8578154425612052,0.14218455743879477,1734.971674760402
1403900012516,7524.644768532703,0.5376782077393075,0.4623217922606925,3478.8072555130825
1403900012605,133191.79429952896,0.5481481481481482,0.45185185185185184,60182.95890571309
1403900015578,15517.289347994309,0.48361310951239006,0.5163868904876099,8012.924795207293
1403900015366,35384.462682357094,0.8,0.19999999999999996,7076.892536471417
1403900011382,18328.206767220527,0.5060532687651331,0.4939467312348669,9053.157822065346
