CVEGEO,CVE_MUN,CVE_LOC,POB_TOTAL,IM_2020,GM_2020,IMN_2020,has_conapo
1409708223452,097,0822,141.0,117.9745414306,Alto,0.921572882539995,True
1409708223077,097,0822,4356.0,118.207725053688,Alto,0.92339442557025,True
1409700010513,097,0001,106.0,120.69656211022,Medio,0.942836287454581,True
1409708221583,097,0822,5124.0,121.488278332069,Bajo,0.949020877721897,True
1409708311653,097,0831,4111.0,124.693613305936,Muy bajo,0.974059752682146,True
1409708223700,097,0822,3308.0,115.974506041985,Alto,0.90594935600693,True
1409700383255,097,0038,852.0,121.454444125988,Bajo,0.948756577590292,True
140970822155A,097,0822,3676.0,121.307753271437,Bajo,0.947610683636974,True
1409700010528,097,0001,1345.0,124.022175112343,Muy bajo,0.968814729272742,True
1409708531884,097,0853,619.0,124.482601596236,Muy bajo,0.972411408325807,True
1409700010566,097,0001,,,,,False
1409708222172,097,0822,4003.0,116.969354347232,Alto,0.913720737944409,True
1409708363382,097,0836,936.0,122.192178861534,Bajo,0.954519484727228,True
140970833162A,097,0833,2035.0,123.463770794957,Bajo,0.964452684121676,True
1409700150693,097,0015,,,,,False
1409708331475,097,0833,1644.0,123.43077765205,Bajo,0.964194954060224,True
140970862340A,097,0862,3032.0,123.257200779074,Bajo,0.962839036612007,True
1409700381808,097,0038,1517.0,117.000066325684,Alto,0.913960648404474,True
1409700011085,097,0001,,,,,False
140970833148A,097,0833,1937.0,123.889938418405,Muy bajo,0.967781745802478,True
1409708312026,097,0831,2426.0,125.37031932965,Muy bajo,0.979345926405251,True
140970023276A,097,0023,2245.0,119.231144164309,Medio,0.931388991926559,True
1409708532083,097,0853,99.0,121.431013240322,Bajo,0.948573544296992,True
1409708622929,097,0862,2998.0,119.39649529369,Medio,0.932680652950091,True
1409708333594,097,0833,1164.0,123.831364293438,Muy bajo,0.967324186700876,True
1409708223486,097,0822,667.0,117.193691139035,Alto,0.915473172845825,True
1409700012331,097,0001,615.0,126.057935224941,Muy bajo,0.984717323954411,True
1409701153433,097,0115,,,,,False
1409700012134,097,0001,2047.0,118.760844794756,Medio,0.927715189592594,True
1409700151333,097,0015,,,,,False
1409708222219,097,0822,3099.0,123.524488462261,Bajo,0.964926987772277,True
1409708221530,097,0822,12802.0,123.108756875527,Bajo,0.961679448497249,True
1409700013113,097,0001,260.0,112.94153128232,Muy alto,0.882256894412744,True
1409708353522,097,0835,538.0,120.869536898084,Medio,0.94418750163965,True
1409708432702,097,0843,1961.0,121.343873894305,Bajo,0.947892844399217,True
1409700382257,097,0038,146.0,119.279719040339,Medio,0.931768440644721,True
1409700150710,097,0015,187.0,116.278570978635,Alto,0.908324597281445,True
1409708622914,097,0862,2600.0,119.598015617435,Medio,0.934254854158177,True
1409700150956,097,0015,2030.0,117.47868933206,Alto,0.917699471868312,True
1409700150960,097,0015,2617.0,119.295930104311,Medio,0.931895075398057,True
1409700092882,097,0009,2210.0,122.02261317899,Bajo,0.953194901194649,True
1409700092878,097,0009,1705.0,120.219860135737,Medio,0.939112470371594,True
1409708222469,097,0822,7728.0,118.255721186716,Alto,0.923769353365086,True
1409700350551,097,0035,2259.0,118.467284847238,Alto,0.925422009354284,True
1409707772365,097,0777,5277.0,119.748113395355,Medio,0.935427361719416,True
1409701153429,097,0115,359.0,120.597362409942,Medio,0.942061376591408,True
1409708532238,097,0853,4737.0,122.285578160513,Bajo,0.95524908503034,True
1409700010937,097,0001,3051.0,118.870224800819,Medio,0.928569625187405,True
1409708221916,097,0822,3696.0,121.926125242659,Bajo,0.952441173614643,True
1409708221600,097,0822,3127.0,123.768198559074,Muy bajo,0.966830759668323,True
1409708312971,097,0831,878.0,123.100896956972,Bajo,0.961618049760608,True
1409708312187,097,0831,,,,,False
140970777244A,097,0777,1084.0,118.929473322704,Medio,0.929032452424857,True
1409708331865,097,0833,3607.0,124.206164039687,Muy bajo,0.970251981785628,True
1409700010922,097,0001,3406.0,118.298413715347,Alto,0.924102851390987,True
1409708223062,097,0822,1917.0,116.30690235486,Alto,0.908545911369531,True
1409700013626,097,0001,,,,,False
1409708353378,097,0835,2946.0,118.952816792144,Medio,0.929214802855376,True
1409700382524,097,0038,257.0,116.090699882385,Alto,0.906857018720697,True
1409700013132,097,0001,913.0,116.692131575119,Alto,0.911555177594658,True
1409708312045,097,0831,1336.0,125.528521453336,Muy bajo,0.980581742076845,True
1409700323217,097,0032,145.0,106.936062131858,Muy alto,0.83534442118858,True
1409705601282,097,0560,,,,,False
1409700321437,097,0032,2102.0,120.153091122226,Medio,0.938590895873408,True
1409700321140,097,0032,395.0,119.092952262338,Medio,0.930309488604072,True
1409701802577,097,0180,315.0,126.579995088486,Muy bajo,0.988795459859594,True
140970180123A,097,0180,1415.0,124.803707046267,Muy bajo,0.974919763701439,True
1409704241776,097,0424,1945.0,125.686149411949,Muy bajo,0.981813072586177,True
1409704240975,097,0424,2346.0,121.012724259955,Medio,0.945306027621809,True
140970424098A,097,0424,4353.0,118.452669595909,Alto,0.925307840490964,True
1409700320509,097,0032,544.0,114.45451887429,Muy alto,0.894075786179317,True
140970032116A,097,0032,1707.0,120.344408339737,Medio,0.940085394241298,True
1409701801244,097,0180,2032.0,124.156602500871,Muy bajo,0.969864825627732,True
1409704240443,097,0424,186.0,122.681161942448,Bajo,0.958339237208795,True
1409700320481,097,0032,,,,,False
1409705603683,097,0560,563.0,120.509205897,Medio,0.941372730967009,True
1409701801047,097,0180,113.0,127.596082864547,Muy bajo,0.996732756579234,True
1409700321155,097,0032,111.0,115.871993818303,Alto,0.905148568952969,True
1409700320496,097,0032,128.0,117.86852379742,Alto,0.920744712541415,True
1409705601719,097,0560,458.0,123.445699632625,Bajo,0.964311518977405,True
1409700321441,097,0032,103.0,125.349979501959,Muy bajo,0.979187039297844,True
1409700320284,097,0032,4148.0,118.781847596,Medio,0.927879255600811,True
1409700931028,097,0093,1642.0,124.768267475094,Muy bajo,0.974642923059668,True
1409705601032,097,0560,2866.0,122.429747957374,Bajo,0.956375285426267,True
1409700320833,097,0032,134.0,119.658772864454,Medio,0.934729466990672,True
1409700321189,097,0032,1887.0,122.386740462946,Bajo,0.95603932700566,True
1409700320829,097,0032,2570.0,122.183025481535,Bajo,0.954447981954774,True
1409700321831,097,0032,348.0,120.631119761264,Medio,0.942325076362455,True
1409700320053,097,0032,5417.0,118.958812447763,Medio,0.92926163866897,True
1409700321174,097,0032,141.0,112.055931931771,Muy alto,0.875338924345948,True
1409700321850,097,0032,,,,,False
1409700320180,097,0032,3866.0,117.581954624318,Alto,0.918506141611617,True
1409700250994,097,0025,862.0,125.152323883812,Muy bajo,0.977643027720792,True
1409708441687,097,0844,4047.0,122.848867605839,Bajo,0.959649290969165,True
1409700251460,097,0025,179.0,125.917266714338,Muy bajo,0.983618474293907,True
1409700340388,097,0034,2369.0,120.299868495375,Medio,0.939737465677567,True
1409700252609,097,0025,908.0,122.12290736448,Bajo,0.953978361765913,True
1409700341367,097,0034,,,,,False
1409700251418,097,0025,970.0,124.822838698464,Muy bajo,0.975069212994895,True
1409700343221,097,0034,,,,,False
1409700252543,097,0025,472.0,125.616506873657,Muy bajo,0.981269051189841,True
1409708441704,097,0844,4797.0,122.986393503587,Bajo,0.960723591716381,True
1409700253039,097,0025,,,,,False
1409700251403,097,0025,209.0,125.940634706056,Muy bajo,0.983801016283269,True
1409700340250,097,0034,4102.0,119.930861090679,Medio,0.936854918193164,True
1409700251210,097,0025,729.0,125.00467628074,Muy bajo,0.976489660006768,True
1409700251422,097,0025,166.0,115.720113286564,Alto,0.903962135187352,True
1409700342350,097,0034,176.0,124.820087553052,Muy bajo,0.97504772207849,True
1409700251193,097,0025,,,,,False
1409700341352,097,0034,267.0,120.890816935187,Medio,0.944353733310448,True
1409700252204,097,0025,973.0,124.917547514002,Muy bajo,0.975809042750359,True
140970025130A,097,0025,965.0,126.302766535687,Muy bajo,0.986629854353293,True
1409700251297,097,0025,276.0,125.535667884327,Muy bajo,0.98063756731616,True
1409700250759,097,0025,,,,,False
1409700250458,097,0025,629.0,125.788500338369,Muy bajo,0.982612599646407,True
1409700252191,097,0025,106.0,123.323963992225,Bajo,0.963360565799962,True
1409700250354,097,0025,3205.0,118.461353646392,Alto,0.925375677037207,True
1409700343645,097,0034,,,,,False
1409700340547,097,0034,284.0,122.834631134934,Bajo,0.959538080996487,True
140970025301A,097,0025,,,,,False
1409700251390,097,0025,1285.0,125.153070152019,Muy bajo,0.977648857288213,True
1409700251225,097,0025,,,,,False
1409700252295,097,0025,185.0,125.590061662703,Muy bajo,0.981062471117627,True
1409700252558,097,0025,,,,,False
1409700340373,097,0034,2906.0,119.600439937512,Medio,0.934273792037615,True
1409700342079,097,0034,1940.0,124.468137072014,Muy bajo,0.97229841688613,True
1409700253024,097,0025,,,,,False
1409708443397,097,0844,,,,,False
1409700201013,097,0020,6159.0,125.396570801266,Muy bajo,0.979550993058399,True
1409700051314,097,0005,,,,,False
140970041326A,097,0041,,,,,False
1409700411259,097,0041,3031.0,118.071031236377,Alto,0.92232662472342,True
140970041333A,097,0041,,,,,False
1409700053166,097,0005,3796.0,118.972516904043,Medio,0.929368692742879,True
1409700053518,097,0005,1961.0,120.695624778448,Medio,0.942828965370235,True
1409700413274,097,0041,,,,,False
1409700413310,097,0041,,,,,False
1409700051329,097,0005,,,,,False
1409700411009,097,0041,781.0,118.065005671823,Alto,0.922279555272438,True
1409700413325,097,0041,,,,,False
1409700053170,097,0005,,,,,False
1409700053503,097,0005,1782.0,120.679293645229,Medio,0.94270139268096,True
1409700050655,097,0005,253.0,115.536507314493,Alto,0.902527874177467,True
1409700412149,097,0041,,,,,False
1409700413306,097,0041,,,,,False
1409700053151,097,0005,1064.0,120.416537894402,Medio,0.940648843277021,True
1409700053147,097,0005,2783.0,120.185176061388,Medio,0.938841531387735,True
1409700050335,097,0005,2887.0,119.338589658455,Medio,0.932228315839623,True
1409700052581,097,0005,,,,,False
1409700413293,097,0041,,,,,False
1409700413344,097,0041,,,,,False
1409700050640,097,0005,,,,,False
1409700053768,097,0005,164.0,121.47427020343,Bajo,0.948911451473382,True
1409700053575,097,0005,896.0,120.478178249995,Medio,0.94113035462257,True
140970005066A,097,0005,,,,,False
1409700413289,097,0041,,,,,False
140970005034A,097,0005,2110.0,118.788322780459,Medio,0.92792983731391,True
1409700012346,097,0001,372.0,116.878412526525,Alto,0.913010334540116,True
1409700353772,097,0035,5746.0,117.99270866547,Alto,0.921714798166911,True
1409700353823,097,0035,80.0,118.598585977278,Alto,0.926447684550172,True
1409700342505,097,0034,,,,,False
1409700353556,097,0035,660.0,116.650097010901,Alto,0.911226819340048,True
1409700250299,097,0025,3940.0,117.346803517338,Alto,0.916669229334916,True
1409700250782,097,0025,293.0,118.405715510061,Alto,0.924941052777973,True
1409708312990,097,0831,2594.0,125.735678013255,Muy bajo,0.982199971448597,True
1409700251988,097,0025,536.0,119.899806278765,Medio,0.936612329646643,True
1409700092810,097,0009,3599.0,122.739181217771,Bajo,0.958792462033008,True
1409708311634,097,0831,4006.0,124.951148984092,Muy bajo,0.976071524835672,True
1409708223698,097,0822,1467.0,119.470657961565,Medio,0.933259983903883,True
1409708223471,097,0822,2516.0,119.394403911106,Medio,0.93266431585352,True
1409708221598,097,0822,4906.0,121.886082558312,Bajo,0.952128375178724,True
1409705603467,097,0560,1227.0,120.48018185151,Medio,0.941146006006344,True
1409700411263,097,0041,3411.0,119.573407112609,Medio,0.934062621745558,True
1409700253560,097,0025,1650.0,125.462736527664,Muy bajo,0.980067854903866,True
1409700353734,097,0035,7181.0,122.211991220936,Bajo,0.954674251450133,True
1409708221901,097,0822,1907.0,121.342864294996,Bajo,0.947884957787966,True
1409708223715,097,0822,1736.0,117.527775735416,Alto,0.918082916446147,True
1409708333607,097,0833,2053.0,122.806507028431,Bajo,0.959318386021751,True
1409708531672,097,0853,3610.0,123.338435405823,Bajo,0.963473611056861,True
140970853187A,097,0853,936.0,123.005129500885,Bajo,0.960869950302126,True
1409708623414,097,0862,4980.0,122.314770833375,Bajo,0.9554771272448,True
140970025080A,097,0025,3241.0,124.047171514595,Muy bajo,0.969009991794617,True
1409700250797,097,0025,1351.0,125.601766069878,Muy bajo,0.981153901557856,True
1409700252223,097,0025,2081.0,126.254352470053,Muy bajo,0.986251661825644,True
140970032027A,097,0032,1973.0,119.40351344801,Medio,0.932735476140149,True
1409700321846,097,0032,,,,,False
1409700320265,097,0032,2909.0,116.922230993274,Alto,0.913352627972415,True
1409701152596,097,0115,1790.0,119.466731542257,Medio,0.933229312188477,True
1409701151992,097,0115,2509.0,122.085081259869,Bajo,0.953682878419776,True
1409704240570,097,0424,1177.0,124.730286321075,Muy bajo,0.974346228525687,True
1409704241761,097,0424,6169.0,125.761118912351,Muy bajo,0.982398706213149,True
1409701150890,097,0115,2555.0,119.909602690846,Medio,0.93668885554461,True
1409701150871,097,0115,927.0,119.179671833724,Medio,0.930986909379823,True
1409708223749,097,0822,4220.0,120.277314639101,Medio,0.939561283409031,True
1409708221899,097,0822,2346.0,120.866344014131,Medio,0.944162560027402,True
1409708432670,097,0843,6311.0,120.907892858014,Medio,0.944487124016875,True
1409700340848,097,0034,59.0,117.434837898152,Alto,0.917356920908924,True
1409700350138,097,0035,8676.0,121.53441782081,Bajo,0.949381302107725,True
1409700352435,097,0035,200.0,120.740996897012,Medio,0.943183395347964,True
1409700432613,097,0043,1394.0,117.457721620652,Alto,0.917535679968733,True
1409700343236,097,0034,,,,,False
1409700350231,097,0035,4077.0,120.069398001514,Medio,0.937937116595539,True
1409701150886,097,0115,1528.0,119.960090914573,Medio,0.937083250617566,True
1409700432628,097,0043,1385.0,116.445902338046,Alto,0.909631727119471,True
1409708432967,097,0843,261.0,118.654943176842,Medio,0.926887925861766,True
1409700252420,097,0025,76.0,124.100973619545,Muy bajo,0.969430273665129,True
1409700253819,097,0025,841.0,125.812383908049,Muy bajo,0.98279916913749,True
1409700250778,097,0025,133.0,110.525077522624,Muy alto,0.86338046370284,True
1409700250763,097,0025,4446.0,125.227355723817,Muy bajo,0.978229148321371,True
1409700253791,097,0025,283.0,126.243972092987,Muy bajo,0.986170574212177,True
1409700252399,097,0025,1321.0,116.949796430722,Alto,0.913567958833964,True
1409700250369,097,0025,4410.0,119.921147411356,Medio,0.936779038572484,True
1409700250462,097,0025,1774.0,121.667926594448,Bajo,0.950424222587631,True
1409700250814,097,0025,2537.0,122.118899507276,Bajo,0.953947053888205,True
1409700253005,097,0025,614.0,124.618365024149,Muy bajo,0.973471941319527,True
1409701800301,097,0180,2584.0,125.612580667397,Muy bajo,0.981238381138687,True
1409700250477,097,0025,3119.0,124.298226948005,Muy bajo,0.970971142705981,True
1409700251206,097,0025,770.0,120.317014523957,Medio,0.939871404023865,True
1409700251456,097,0025,2372.0,121.317798567519,Bajo,0.947689153723436,True
1409700252562,097,0025,134.0,123.214695491871,Bajo,0.96250700124594,True
1409700253787,097,0025,1203.0,124.240586252822,Muy bajo,0.970520875207863,True
140970025073A,097,0025,43.0,127.654501456946,Muy bajo,0.99718910071873,True
1409700463861,097,0046,3310.0,118.269950375366,Alto,0.923880506451523,True
1409700463876,097,0046,2124.0,117.491270506785,Alto,0.917797751287891,True
1409704393880,097,0439,847.0,120.526646324367,Medio,0.941508969046228,True
1409704393895,097,0439,1807.0,119.60496309321,Medio,0.934309125233948,True
1409706133927,097,0613,3788.0,119.52801940912,Medio,0.933708070024231,True
1409706133931,097,0613,3896.0,119.758284323975,Medio,0.935506813200154,True
1409706133946,097,0613,3498.0,119.537982405633,Medio,0.933785897217321,True
1409706663950,097,0666,2672.0,119.538214768497,Medio,0.933787712348893,True
1409700213838,097,0021,706.0,123.867619495597,Muy bajo,0.967607398746086,True
1409700213842,097,0021,1160.0,123.3742966033,Bajo,0.963753745285224,True
1409700213857,097,0021,1372.0,125.085093897275,Muy bajo,0.977117852274173,True
1409708274130,097,0827,2891.0,124.31019536404,Muy bajo,0.971064635484434,True
1409708524183,097,0852,1112.0,117.481291476612,Alto,0.917719798845864,True
1409708524164,097,0852,488.0,123.264456214719,Bajo,0.962895713354805,True
140970852415A,097,0852,230.0,115.16645313168,Muy alto,0.899637149654913,True
1409708524179,097,0852,1704.0,120.127586251242,Medio,0.938391661384452,True
1409708634111,097,0863,2633.0,120.457838324139,Medio,0.940971466748335,True
1409708634126,097,0863,3001.0,123.064329408713,Bajo,0.961332397784785,True
1409708634145,097,0863,1135.0,124.497936793607,Muy bajo,0.972531201137667,True
1409708843965,097,0884,5870.0,120.712857686388,Medio,0.9429635823855,True
140970884397A,097,0884,3139.0,122.273751700885,Bajo,0.955156701162107,True
1409708443611,097,0844,,,,,False
1409708441691,097,0844,2777.0,122.740847921794,Bajo,0.9588054816999,True
1409708440744,097,0844,137.0,122.527307423398,Bajo,0.957137383394461,True
1409708443804,097,0844,2843.0,124.421947090134,Muy bajo,0.971937598066834,True
1409709033912,097,0903,2482.0,125.482921947955,Muy bajo,0.980225535838559,True
1409709033908,097,0903,1149.0,125.611516130842,Muy bajo,0.981230065378275,True
1409708714056,097,0871,4519.0,120.253457834875,Medio,0.939374922999644,True
1409708714060,097,0871,4010.0,120.20935835991,Medio,0.93903043443652,True
1409708823984,097,0882,2384.0,122.549148799408,Bajo,0.957308000034317,True
1409708743999,097,0874,4907.0,121.567762896303,Bajo,0.949641781334582,True
1409708234003,097,0823,2368.0,120.242032428893,Medio,0.939285672012124,True
1409708374200,097,0837,2240.0,123.507020466069,Bajo,0.964790534335731,True
1409708234041,097,0823,2700.0,121.949837464733,Bajo,0.952626404602474,True
1409708744018,097,0874,8687.0,119.428181668006,Medio,0.932928175025291,True
1409708374198,097,0837,2357.0,122.997402622922,Bajo,0.960809590828705,True
1409708824215,097,0882,2000.0,120.962587716604,Medio,0.944914379744086,True
140970823422A,097,0823,1719.0,120.449489712783,Medio,0.940906250526773,True
1409708744022,097,0874,5218.0,121.393747291903,Bajo,0.948282436680986,True
1409708744037,097,0874,4923.0,118.249201316355,Alto,0.923718422582484,True
1409708614075,097,0861,3026.0,122.938289845441,Bajo,0.960347823975643,True
140970870408A,097,0870,2522.0,124.05855097152,Muy bajo,0.969098883845333,True
1409800012292,098,0001,5151.0,123.756518049333,Muy bajo,0.966739515905889,True
1409800011171,098,0001,3880.0,117.001114535419,Alto,0.913968836625894,True
140980001217A,098,0001,2753.0,123.494676196538,Bajo,0.964694105530702,True
1409800012413,098,0001,2892.0,123.931068418019,Muy bajo,0.96810303793757,True
140980001007A,098,0001,3215.0,121.702781040389,Bajo,0.950696492450487,True
1409800143248,098,0014,,,,,False
1409800011966,098,0001,6599.0,117.397188757955,Alto,0.917062819942426,True
1409800011152,098,0001,5590.0,119.930646567786,Medio,0.936853242420761,True
1409800012659,098,0001,3802.0,119.626863829813,Medio,0.934480205576503,True
1409800011364,098,0001,3422.0,119.488863690042,Medio,0.933402200228421,True
1409800011792,098,0001,,,,,False
1409800010671,098,0001,9082.0,121.54112757516,Bajo,0.94943371619285,True
1409800010794,098,0001,4668.0,118.311472947399,Alto,0.924204865215154,True
1409800011720,098,0001,101.0,120.575758404811,Medio,0.941892614203848,True
1409800010385,098,0001,6325.0,120.278245014907,Medio,0.939568551155977,True
1409800011256,098,0001,1055.0,119.616680072558,Medio,0.934400653883278,True
1409800012841,098,0001,2698.0,123.122794057579,Bajo,0.96178910170013,True
1409800141129,098,0014,5386.0,121.753757160135,Bajo,0.951094698784203,True
1409800142945,098,0014,462.0,124.739880010827,Muy bajo,0.974421170832827,True
140980001320A,098,0001,6267.0,124.819288298822,Muy bajo,0.975041478604134,True
1409800012254,098,0001,3094.0,118.74851984789,Medio,0.927618911728976,True
1409800012752,098,0001,1770.0,123.886136385756,Muy bajo,0.96775204574901,True
1409800011294,098,0001,3231.0,120.400124727806,Medio,0.940520629773767,True
1409800012979,098,0001,158.0,118.172156109405,Alto,0.923116574314257,True
1409800143159,098,0014,117.0,118.552594945891,Alto,0.926088419857539,True
1409800012216,098,0001,5087.0,117.280666885774,Alto,0.916152594767381,True
1409800010281,098,0001,2209.0,120.56292167929,Medio,0.941792338517271,True
140980001167A,098,0001,,,,,False
1409800143178,098,0014,1350.0,120.167338585652,Medio,0.938702191715538,True
1409800012606,098,0001,3379.0,123.597981405271,Bajo,0.965501087086546,True
1409800012589,098,0001,3927.0,124.693894138112,Muy bajo,0.974061946437804,True
1409800010718,098,0001,4399.0,120.17736428791,Medio,0.938780508742387,True
1409800011519,098,0001,4658.0,123.572916465049,Bajo,0.965305289171744,True
1409800011824,098,0001,808.0,113.815424746741,Muy alto,0.889083422486286,True
1409800012428,098,0001,3688.0,124.110945024549,Muy bajo,0.969508166542192,True
1409800010775,098,0001,3527.0,119.79781202179,Medio,0.935815588754392,True
1409800012926,098,0001,275.0,126.313449568328,Muy bajo,0.986713306198632,True
140980128288A,098,0128,2058.0,124.234340258272,Muy bajo,0.970472083840407,True
1409800011434,098,0001,1685.0,120.331825812567,Medio,0.939987104256924,True
1409800011449,098,0001,4273.0,120.711720047727,Medio,0.942954695578845,True
1409800011260,098,0001,2173.0,120.354358941134,Medio,0.940163124608391,True
1409800012235,098,0001,2816.0,118.850348907037,Medio,0.928414362157742,True
1409800013337,098,0001,1102.0,112.406420310528,Muy alto,0.878076808143517,True
1409800012201,098,0001,4406.0,117.760437083314,Alto,0.919900379658446,True
1409800012714,098,0001,10208.0,124.831847345772,Muy bajo,0.975139585169827,True
1409800013360,098,0001,,,,,False
1409800142023,098,0014,2448.0,123.915668169078,Muy bajo,0.967982736967243,True
1409800010262,098,0001,4882.0,116.696097360589,Alto,0.911586156823761,True
1409800011059,098,0001,3354.0,119.919671008493,Medio,0.936767505466905,True
1409800011186,098,0001,2773.0,117.580768555677,Alto,0.918496876488111,True
1409800012451,098,0001,2321.0,122.905709013744,Bajo,0.960093314734763,True
1409800012771,098,0001,3777.0,123.450796254467,Bajo,0.964351331876239,True
1409800012610,098,0001,3048.0,123.649049235749,Bajo,0.965900009830112,True
1409800010084,098,0001,3607.0,120.225207474301,Medio,0.939154241775446,True
1409800013089,098,0001,,,,,False
1409800011222,098,0001,5625.0,119.317157284204,Medio,0.932060894168151,True
1409800013271,098,0001,982.0,124.776888333911,Muy bajo,0.974710265976311,True
1409800010116,098,0001,2668.0,120.65613860434,Medio,0.942520514183628,True
1409800013093,098,0001,,,,,False
1409800012447,098,0001,2500.0,123.334215110918,Bajo,0.963440643695486,True
1409800013267,098,0001,987.0,125.568447685081,Muy bajo,0.980893630828709,True
1409800011063,098,0001,4496.0,118.259782498571,Alto,0.923801078810488,True
1409800143233,098,0014,,,,,False
1409800012165,098,0001,2846.0,122.306195518576,Bajo,0.95541014010095,True
1409800013144,098,0001,,,,,False
1409800012540,098,0001,,,,,False
1409800011843,098,0001,3451.0,119.043012384691,Medio,0.929919377005085,True
1409800011805,098,0001,457.0,119.205695450784,Medio,0.931190196118618,True
140980001142A,098,0001,1587.0,118.099774287732,Alto,0.922551154663258,True
1409800011735,098,0001,4784.0,118.058027101336,Alto,0.922225041296442,True
1409800011218,098,0001,5166.0,119.732725387067,Medio,0.935307156368476,True
1409800012502,098,0001,855.0,120.840284395939,Medio,0.943958992061262,True
1409800011684,098,0001,1082.0,124.283283061675,Muy bajo,0.970854406669254,True
1409800011538,098,0001,5197.0,119.609746474792,Medio,0.934346491217314,True
140980001313A,098,0001,422.0,124.233400895207,Muy bajo,0.970464745888362,True
1409800011773,098,0001,1720.0,119.119136094007,Medio,0.930514026879319,True
1409800010347,098,0001,2180.0,123.470472484591,Bajo,0.964505035208269,True
140980001249A,098,0001,3050.0,122.652206215798,Bajo,0.958113045929286,True
1409800012822,098,0001,2394.0,122.91642485214,Bajo,0.960177022846357,True
1409800011595,098,0001,2693.0,120.484389882303,Medio,0.941178877565079,True
1409800010597,098,0001,8295.0,117.210931464485,Alto,0.915607847803898,True
1409800012485,098,0001,2324.0,123.349699654635,Bajo,0.963561603145,True
1409800011383,098,0001,3466.0,118.094845032201,Alto,0.922512649167299,True
1409800011468,098,0001,4073.0,118.740699591289,Medio,0.927557822816652,True
1409800011646,098,0001,3259.0,119.613322119273,Medio,0.934374422811289,True
1409800010972,098,0001,2459.0,118.069312574438,Alto,0.922313199180774,True
1409800012470,098,0001,2123.0,123.204389350138,Bajo,0.962426493531058,True
1409800012894,098,0001,1131.0,125.859885545204,Muy bajo,0.983170234115978,True
1409800011491,098,0001,2491.0,120.26876736227,Medio,0.939494515287268,True
1409800011665,098,0001,677.0,125.377452902784,Muy bajo,0.979401651203803,True
1409800013182,098,0001,6059.0,122.81227666328,Bajo,0.959363456245843,True
1409800011237,098,0001,4965.0,119.040552466672,Medio,0.92990016104788,True
1409800013318,098,0001,242.0,107.790027804017,Muy alto,0.842015280820997,True
1409800013322,098,0001,1587.0,115.420535328492,Alto,0.901621944507078,True
1409800013197,098,0001,176.0,102.620324559106,Muy alto,0.801631497476588,True
1409800012663,098,0001,1782.0,124.753700639098,Muy bajo,0.974529132398774,True
1409800010050,098,0001,4143.0,122.502907220558,Bajo,0.956946778158842,True
1409800012964,098,0001,633.0,126.259636756944,Muy bajo,0.986292940693473,True
1409800011082,098,0001,5436.0,119.733740782974,Medio,0.935315088260572,True
140980001053A,098,0001,3592.0,124.871278163216,Muy bajo,0.975447603930929,True
1409800011858,098,0001,,,,,False
140980001085A,098,0001,5041.0,120.679911358902,Medio,0.942706218028559,True
1409800010506,098,0001,4972.0,121.690685089167,Bajo,0.950602003414971,True
1409800010031,098,0001,1907.0,122.650864767082,Bajo,0.958102567034905,True
1409800010991,098,0001,1349.0,118.105247015381,Alto,0.922593905559625,True
1409800013036,098,0001,163.0,106.303998160051,Muy alto,0.830406974436219,True
1409801282875,098,0128,3193.0,124.403261528186,Muy bajo,0.971791633463139,True
1409800011951,098,0001,4934.0,118.105134903906,Alto,0.922593029786818,True
1409800011913,098,0001,2561.0,119.361226947396,Medio,0.932405149852877,True
1409800011862,098,0001,1854.0,116.653392470699,Alto,0.911252562236346,True
1409800011608,098,0001,2140.0,119.188664245832,Medio,0.931057154731467,True
140980001135A,098,0001,7229.0,118.449901785237,Alto,0.925286219391796,True
1409800013110,098,0001,,,,,False
1409800012767,098,0001,1979.0,120.472618758027,Medio,0.941086925955873,True
1409800012536,098,0001,383.0,125.453342709139,Muy bajo,0.979994473915805,True
1409800140027,098,0014,3214.0,119.301512105546,Medio,0.931938679898707,True
1409800011631,098,0001,2896.0,119.204535539266,Medio,0.931181135324751,True
1409800012432,098,0001,4933.0,122.753798429096,Bajo,0.958906646207088,True
1409800012818,098,0001,4563.0,121.392694556793,Bajo,0.948274213109031,True
1409800012150,098,0001,4491.0,122.600744342349,Bajo,0.957711045069779,True
1409800013002,098,0001,577.0,123.166681350072,Bajo,0.962131932773336,True
1409800013125,098,0001,134.0,113.460394040166,Muy alto,0.88631005572698,True
1409800010370,098,0001,5858.0,120.717049925212,Medio,0.942996330583294,True
1409800011542,098,0001,2526.0,121.453162739823,Bajo,0.948746567882035,True
1409800011330,098,0001,2330.0,123.426767467406,Bajo,0.96416362800142,True
1409800011788,098,0001,100.0,114.204806895848,Muy alto,0.892125129834425,True
1409800010525,098,0001,4780.0,119.72208783218,Medio,0.935224059778303,True
1409800011909,098,0001,4614.0,119.847065655523,Medio,0.936200339673226,True
1409800011576,098,0001,4298.0,119.555023125841,Medio,0.933919012934088,True
1409800011398,098,0001,3901.0,120.403732809558,Medio,0.940548814755545,True
1409800012076,098,0001,,,,,False
1409800011241,098,0001,2289.0,116.957702578747,Alto,0.913629718697893,True
1409800012786,098,0001,2832.0,120.402320026161,Medio,0.940537778621385,True
1409800010474,098,0001,5452.0,122.843409138226,Bajo,0.959606651466848,True
